ID,FechaEncuesta,PuntuacionAccesibilidad,PuntuacionCalidad,Comentarios,AreaRecreativaID
ES_857770,2022/12/26,1.0,2.0,Muy satisfecho,17030
ES_535570,2023/04/29,2.0,5.0,Satisfecho_,8775149
ES_308052,2023/12/10,1.0,,Insatisfecho,4730800
ES_756134,2023-06-24,1.0,5.0,Insatisfecho,17647
ES_347916,2024/03/16,3.0,,Insatisfecho,18324
ES_876524,2023-10-23,5.0,,Satisfecho,52068
ES_574401,2022-12-17,5.0,4.0,Satisfecho,4796689
ES_475644,2023/01/03,5.0,4.0,Satisfecho_,3531284
ES_115300,2024/08/22,2.0,1.0,Satisfecho,4730886
ES_22179,2024-04-21,5.0,1.0,Neutral,3566363
ES_22640,2024/08/07,3.0,4.0,Neutral,5174681
ES_206906,2023/11/24,4.0,1.0,Muy satisfecho,16896
ES_804855,2024/01/30,4.0,2.0,Muy insatisfecho,9046350
ES_732868,2024-09-22,3.0,3.0,Insatisfecho*,16827
ES_71762,2022-10-20,3.0,3.0,Muy insatisfecho_,16902
ES_109625,2023/04/22,1.0,1.0,Insatisfecho,17092
ES_197055,2023-12-13,1.0,2.0,Satisfecho,17411
ES_529953,2023-09-21,3.0,2.0,Insatisfecho,17924
ES_963298,2024/04/01,1.0,1.0,Satisfecho,52228
ES_818340,2023/03/31,1.0,2.0,Insatisfecho,18297
ES_451640,2024-04-11,1.0,2.0,Neutral,18071
ES_968618,2022-10-20,1.0,,Neutral,5246192
ES_636868,2024-03-28,2.0,4.0,Insatisfecho,17117
ES_495284,2022-11-08,2.0,2.0,Muy satisfecho*,17169
ES_691774,2023-05-28,3.0,5.0,Neutral,5237110
ES_752125,2022/12/15,2.0,3.0,Muy insatisfecho,17637
ES_683888,2023/01/19,,3.0,Insatisfecho,18302
ES_108925,2022/12/30,5.0,,Muy insatisfecho,18452
ES_709973,2023-07-13,3.0,1.0,Muy satisfecho,17901
ES_77796,2023-01-30,2.0,3.0,Muy satisfecho,18555
ES_100456,2023-02-21,3.0,,Muy insatisfecho,18166
ES_904540,2022/11/27,2.0,1.0,Muy satisfecho,5237133
ES_731211,2024-05-21,5.0,3.0,Insatisfecho,52074
ES_29197,2024-08-12,2.0,3.0,Muy insatisfecho,9494172
ES_280606,2022/10/15,2.0,2.0,Muy insatisfecho,451569
ES_210470,2023/07/28,4.0,5.0,Muy satisfecho,17056
ES_353212,2023-11-06,5.0,1.0,Insatisfecho,17158
ES_639275,2023/07/23,1.0,5.0,Muy insatisfecho,18332
ES_752998,2023-03-07,3.0,4.0,Muy satisfecho,17033
ES_605087,2024/09/12,2.0,,Muy satisfecho,17817
ES_477272,2023/10/09,4.0,1.0,Insatisfecho,17263
ES_762133,2022/10/24,1.0,3.0,Muy insatisfecho,18454
ES_661398,2024/03/11,,,Muy insatisfecho,6819612
ES_861501,2024/05/20,2.0,,Muy satisfecho,18063
ES_775095,2024-03-23,4.0,2.0,Muy satisfecho,16815
ES_441768,2023-06-06,2.0,5.0,Muy satisfecho,52102
ES_684075,2022-12-21,3.0,2.0,Insatisfecho,9295425
ES_1504,2022-10-30,5.0,4.0,Insatisfecho,16708
ES_722012,2023/06/03,5.0,,Neutral,18401
ES_231462,2024/03/20,5.0,1.0,Muy insatisfecho,3531285
ES_221179,2022-11-19,1.0,1.0,Satisfecho,17673
ES_822658,2024-07-24,1.0,2.0,Insatisfecho,18229
ES_161948,2023-10-11,1.0,1.0,Satisfecho,18630
ES_102072,2024-03-23,1.0,3.0,Insatisfecho,16738
ES_34780,2024/04/19,3.0,5.0,Satisfecho,17449
ES_918557,2024/09/05,4.0,2.0,Muy insatisfecho,18433
ES_718267,2022/11/01,4.0,3.0,Muy insatisfecho,17899
ES_259497,2023/09/11,4.0,1.0,Insatisfecho,16812
ES_379695,2024-01-27,2.0,2.0,Muy satisfecho,52148
ES_745323,2022-12-27,3.0,3.0,Muy insatisfecho,18150
ES_496318,2023/07/29,5.0,4.0,Muy satisfecho,18030
ES_706791,2024/01/16,5.0,1.0,Satisfecho*,18319
ES_696504,2024/09/19,3.0,5.0,Muy insatisfecho,52077
ES_516848,2023/08/12,1.0,3.0,Satisfecho,7908163
ES_984478,2024/02/16,2.0,2.0,Muy satisfecho,5653907
ES_520131,2023-01-16,3.0,4.0,Satisfecho,18302
ES_234191,2024-02-10,3.0,2.0,Muy satisfecho,7247845
ES_677450,2023-12-16,2.0,2.0,Muy satisfecho,18266
ES_429188,2024/07/10,4.0,1.0,Insatisfecho,16746
ES_847425,2024/07/24,5.0,,Insatisfecho,3573331
ES_888127,2023-04-03,1.0,1.0,Insatisfecho,16989
ES_105200,2023/03/10,1.0,3.0,Insatisfecho,17242
ES_595138,2023-12-29,1.0,2.0,Satisfecho,18315
ES_616751,2024-03-27,1.0,2.0,Muy satisfecho,18423
ES_684686,2022-10-12,3.0,4.0,Insatisfecho,17743
ES_782814,2022-12-09,4.0,3.0,Satisfecho,18445
ES_354036,2024/07/29,1.0,1.0,Satisfecho,18171
ES_472576,2023-05-11,,3.0,Insatisfecho,17939
ES_869941,2023-04-23,5.0,1.0,Insatisfecho,18067
ES_15203,2024-05-12,2.0,5.0,Neutral,4993029
ES_478284,2024-02-14,5.0,,Insatisfecho,16696
ES_899964,2023-04-18,4.0,3.0,Muy satisfecho_,18235
ES_76677,2023-01-15,5.0,5.0,Insatisfecho,18618
ES_824614,2023-02-22,2.0,4.0,Muy satisfecho,52168
ES_924274,2022/12/13,3.0,,Satisfecho,18076
ES_532118,2023-10-15,4.0,5.0,Muy satisfecho,5240325
ES_110742,2023/05/19,4.0,4.0,Insatisfecho,18010
ES_480961,2024/04/01,4.0,5.0,Satisfecho,16997
ES_889023,2023-01-22,4.0,,Muy satisfecho_,5246185
ES_666230,2023-10-15,2.0,1.0,Satisfecho,3991132
ES_652041,2024-05-19,5.0,,Muy insatisfecho,18621
ES_497833,2023/05/22,4.0,2.0,Neutral,17044
ES_380519,2023/11/13,2.0,,Satisfecho,17507
ES_845962,2024-02-10,2.0,3.0,Muy satisfecho,18604
ES_982568,2022/11/07,2.0,5.0,Insatisfecho,3573016
ES_322934,2023-02-08,5.0,3.0,Insatisfecho,16661
ES_525677,2023/08/04,3.0,3.0,Satisfecho,17882
ES_886330,2023/01/24,3.0,4.0,Satisfecho,8781256
ES_944639,2023-07-03,3.0,3.0,Muy insatisfecho,17075
ES_826239,2022/10/19,4.0,1.0,Neutral,9261936
ES_69198,2024/05/15,4.0,1.0,Neutral,18278
ES_491737,2023/04/26,1.0,4.0,Insatisfecho,16799
ES_417800,2023/02/03,2.0,4.0,Muy insatisfecho,7928004
ES_221555,2023-09-02,5.0,5.0,Muy satisfecho,18031
ES_842804,2024-02-03,3.0,2.0,Satisfecho,18148
ES_326552,2022-12-20,3.0,4.0,Muy satisfecho,17220
ES_436317,2023/12/11,3.0,2.0,Neutral,17847
ES_251125,2023-11-25,2.0,4.0,Muy satisfecho,17427
ES_282054,2023-01-29,5.0,3.0,Neutral,52079
ES_844692,2024-07-01,3.0,,Insatisfecho,16714
ES_606296,2023-04-04,4.0,1.0,Muy insatisfecho,17487
ES_71992,2023-08-10,1.0,4.0,Muy insatisfecho,17830
ES_484799,2024-05-06,5.0,1.0,Insatisfecho,5158970
ES_321848,2024/04/02,,4.0,Muy insatisfecho,18609
ES_540143,2023-10-20,3.0,1.0,Muy insatisfecho,18138
ES_246877,2024-07-17,5.0,5.0,Muy insatisfecho,6819621
ES_60999,2024/03/04,4.0,1.0,Satisfecho,52213
ES_385866,2023/04/02,3.0,2.0,Insatisfecho,18015
ES_743914,2022-12-03,4.0,4.0,Muy satisfecho,461265
ES_142774,2024-01-09,5.0,4.0,Insatisfecho,16893
ES_901606,2023/05/12,,3.0,Satisfecho,18118
ES_658452,2024-07-16,3.0,,Insatisfecho,16943
ES_771947,2023/05/11,3.0,4.0,Neutral*,9187536
ES_11255,2024/01/28,4.0,,Insatisfecho~,17475
ES_871964,2023-11-05,3.0,1.0,Muy insatisfecho,52055
ES_856482,2024-04-29,4.0,2.0,Muy satisfecho,16936
ES_660358,2023/07/02,1.0,5.0,Neutral,17527
ES_269536,2024-02-17,1.0,3.0,Muy insatisfecho_,17035
ES_163975,2022-12-27,3.0,2.0,Muy satisfecho,17517
ES_761266,2023-08-01,,5.0,Satisfecho,16902
ES_321408,2023/05/21,,4.0,Satisfecho,17862
ES_2607,2024/05/15,5.0,1.0,Satisfecho,5653903
ES_408040,2023/05/19,2.0,1.0,Muy satisfecho,18291
ES_842318,2023-08-28,5.0,3.0,Muy insatisfecho,17715
ES_977079,2023/06/02,,2.0,Insatisfecho,18124
ES_345846,2023-08-26,,3.0,Insatisfecho,17877
ES_469477,2024/07/27,2.0,2.0,Satisfecho,52215
ES_844738,2023-08-09,3.0,3.0,Insatisfecho,18069
ES_52626,2023-11-17,5.0,2.0,Muy satisfecho,17618
ES_995921,2023/09/13,2.0,1.0,Muy insatisfecho_,16729
ES_25470,2024-05-29,5.0,4.0,Satisfecho,3568173
ES_264381,2024-09-27,4.0,1.0,Satisfecho,18433
ES_968140,2023-08-15,5.0,,Muy insatisfecho,17740
ES_988652,2022/12/18,3.0,5.0,Muy insatisfecho,17803
ES_554073,2022/10/12,4.0,3.0,Neutral,7838817
ES_893503,2024/09/24,2.0,1.0,Muy insatisfecho,7356676
ES_153359,2024/08/02,4.0,4.0,Muy insatisfecho,18514
ES_241245,2024-03-21,5.0,5.0,Insatisfecho,16805
ES_114389,2022/12/06,1.0,3.0,Muy insatisfecho,17982
ES_884223,2023/07/26,5.0,4.0,Insatisfecho,18194
ES_396679,2023-02-09,4.0,5.0,Neutral,17336
ES_304819,2022/12/13,5.0,1.0,Satisfecho,3573005
ES_317327,2024-08-11,1.0,4.0,Muy satisfecho,17797
ES_760206,2022/10/23,2.0,2.0,Satisfecho,7072722
ES_295482,2024-09-10,2.0,2.0,Neutral,17482
ES_567362,2022/12/25,5.0,3.0,Muy satisfecho,17614
ES_540228,2023-09-11,1.0,4.0,Muy satisfecho_,17541
ES_532410,2023-10-08,4.0,4.0,Muy insatisfecho,18100
ES_326251,2023-04-16,1.0,2.0,Insatisfecho*,16757
ES_327963,2023-05-21,5.0,2.0,Muy satisfecho,18569
ES_758523,2022-11-05,4.0,3.0,Muy insatisfecho,18307
ES_646003,2022-12-25,4.0,2.0,Insatisfecho,16726
ES_564139,2024-07-21,4.0,2.0,Neutral,18494
ES_819674,2023-05-19,5.0,1.0,Insatisfecho,16793
ES_774777,2023-05-11,,5.0,Satisfecho,17564
ES_842289,2024-08-26,5.0,2.0,Neutral,17317
ES_510354,2023-01-24,2.0,1.0,Insatisfecho,16876
ES_345759,2024-06-17,4.0,4.0,Muy insatisfecho,5219919
ES_305104,2024-02-16,5.0,,Muy satisfecho,18631
ES_629064,2024/08/29,,4.0,Muy satisfecho,17759
ES_414492,2022/10/23,3.0,3.0,Muy insatisfecho,16864
ES_964803,2023-01-17,2.0,,Neutral,18327
ES_53714,2024-06-13,3.0,2.0,Neutral_,52082
ES_241713,2023/11/10,,1.0,Muy satisfecho,18133
ES_262084,2024/05/15,2.0,1.0,Muy satisfecho,17139
ES_875338,2023/09/03,5.0,1.0,Muy satisfecho,17292
ES_377033,2023-05-10,4.0,2.0,Neutral,7144369
ES_23741,2024/08/20,2.0,,Muy insatisfecho,16866
ES_142117,2023-01-16,5.0,3.0,Neutral,7886327
ES_624430,2022-12-31,4.0,,Muy satisfecho~,18405
ES_40315,2023/06/10,5.0,,Satisfecho,17853
ES_4813,2023/07/20,4.0,3.0,Muy insatisfecho,17857
ES_504858,2024/09/22,1.0,3.0,Muy satisfecho,18335
ES_823764,2023-12-20,5.0,1.0,Satisfecho*,52167
ES_359055,2023-07-09,2.0,1.0,Insatisfecho*,17127
ES_737958,2023/04/01,,4.0,Neutral,52197
ES_903571,2023-05-21,4.0,5.0,Neutral,18366
ES_244311,2023-08-06,,4.0,Insatisfecho,16853
ES_406444,2023/11/03,3.0,5.0,Neutral*,18180
ES_816856,2024-02-15,3.0,5.0,Muy insatisfecho*,17422
ES_22375,2023/11/18,4.0,2.0,Muy satisfecho,9180738
ES_35665,2024-05-28,1.0,4.0,Insatisfecho,17092
ES_746934,2024-07-13,1.0,2.0,Neutral,18437
ES_740486,2023/12/18,1.0,2.0,Insatisfecho,7537965
ES_43770,2022-12-08,1.0,4.0,Insatisfecho,18195
ES_426121,2024-09-04,5.0,2.0,Neutral~,16712
ES_146282,2023-12-02,4.0,4.0,Satisfecho,7182466
ES_519616,2024/08/20,3.0,5.0,Muy insatisfecho,17737
ES_301512,2022-10-14,5.0,4.0,Neutral,451584
ES_400682,2023-03-08,3.0,1.0,Neutral,18597
ES_725852,2022-12-09,3.0,3.0,Muy insatisfecho,17154
ES_561429,2023-03-08,1.0,5.0,Neutral*,17312
ES_374567,2024/01/17,1.0,5.0,Insatisfecho,5133174
ES_809088,2022/11/20,3.0,1.0,Insatisfecho,16934
ES_186133,2023/01/17,5.0,,Muy satisfecho,17311
ES_216323,2023/11/18,5.0,1.0,Insatisfecho,18022
ES_458482,2023/06/01,,1.0,Muy insatisfecho,17077
ES_311206,2023/02/05,4.0,4.0,Insatisfecho,17074
ES_839480,2023-06-30,2.0,4.0,Muy satisfecho_,3960929
ES_663156,2024/09/22,1.0,3.0,Muy satisfecho*,5241185
ES_68015,2023-02-05,,5.0,Muy insatisfecho,52061
ES_788327,2023-05-30,1.0,5.0,Neutral,17575
ES_342377,2023/11/28,1.0,4.0,Muy insatisfecho,16836
ES_640369,2023-02-22,4.0,4.0,Neutral,5654059
ES_64269,2023/01/03,5.0,4.0,Neutral,17632
ES_772338,2023/04/07,1.0,2.0,Neutral_,16955
ES_164904,2023-03-29,2.0,5.0,Neutral,3573466
ES_26805,2023/03/24,4.0,5.0,Muy satisfecho,16946
ES_140730,2024-01-07,1.0,1.0,Satisfecho_,16992
ES_675931,2023-02-09,2.0,1.0,Muy insatisfecho,17116
ES_254737,2023/09/02,,3.0,Insatisfecho,18420
ES_937472,2024-06-11,5.0,2.0,Insatisfecho,17706
ES_553594,2024/08/17,2.0,5.0,Neutral,16865
ES_478233,2023-02-20,1.0,,Muy satisfecho,18025
ES_698588,2023/09/13,5.0,1.0,Muy insatisfecho,17108
ES_827339,2023/07/19,2.0,,Insatisfecho,5654045
ES_654552,2022/12/06,2.0,,Insatisfecho_,5240297
ES_276412,2024/07/20,3.0,2.0,Satisfecho,5075483
ES_326816,2024-08-28,2.0,5.0,Insatisfecho,17341
ES_393142,2024/09/22,5.0,2.0,Insatisfecho,18448
ES_216315,2023/11/08,5.0,4.0,Satisfecho,18395
ES_240993,2024-02-16,,2.0,Neutral,17863
ES_338554,2023/06/27,4.0,2.0,Satisfecho,17493
ES_21795,2023-09-10,4.0,5.0,Neutral,17191
ES_256540,2023-08-08,4.0,1.0,Muy satisfecho,18059
ES_979816,2024-06-18,5.0,2.0,Satisfecho~,16893
ES_723728,2023/08/06,,1.0,Insatisfecho,17532
ES_817056,2023-04-09,,1.0,Satisfecho,4990656
ES_87338,2023-04-09,,2.0,Muy insatisfecho,18580
ES_408086,2024/03/03,1.0,3.0,Satisfecho,17760
ES_316635,2023-02-20,3.0,3.0,Neutral,17453
ES_828016,2024/05/19,3.0,3.0,Satisfecho,3573058
ES_713372,2023/06/06,2.0,1.0,Neutral,18074
ES_576955,2023/07/14,5.0,4.0,Insatisfecho,17405
ES_748528,2024-02-21,5.0,,Muy insatisfecho,17169
ES_395733,2024-05-14,2.0,3.0,Muy insatisfecho,17601
ES_71589,2024-05-06,3.0,,Neutral,17560
ES_728982,2024/03/11,1.0,1.0,Muy insatisfecho,18389
ES_461500,2023/05/07,5.0,1.0,Insatisfecho,18106
ES_903099,2023-11-02,1.0,2.0,Muy satisfecho,9348753
ES_938895,2023/01/31,4.0,2.0,Insatisfecho,18635
ES_535629,2023/03/18,4.0,2.0,Neutral,16693
ES_395109,2022-12-11,4.0,4.0,Neutral,451321
ES_284412,2023-09-27,1.0,1.0,Insatisfecho*,17441
ES_580220,2022-12-07,2.0,5.0,Muy insatisfecho,17631
ES_280506,2024/03/16,1.0,2.0,Muy insatisfecho*,17066
ES_642632,2023/07/22,,1.0,Insatisfecho,7165658
ES_740132,2023-11-10,5.0,4.0,Insatisfecho,4737941
ES_24646,2024-08-29,4.0,1.0,Insatisfecho,17109
ES_194816,2023-01-26,2.0,3.0,Insatisfecho,5240278
ES_6088,2023-08-24,4.0,4.0,Insatisfecho,17980
ES_358608,2022-10-25,3.0,3.0,Neutral,17042
ES_969244,2024-07-01,,3.0,Insatisfecho,16960
ES_944777,2023-07-11,5.0,,Satisfecho,16924
ES_793506,2024-06-02,3.0,1.0,Muy satisfecho,451531
ES_525820,2024/08/16,1.0,5.0,Insatisfecho,16726
ES_767066,2023/02/10,3.0,1.0,Muy satisfecho,18431
ES_144157,2022/11/15,5.0,2.0,Insatisfecho,17560
ES_330320,2024/09/21,5.0,3.0,Insatisfecho,16720
ES_544512,2023-09-11,3.0,5.0,Neutral,17757
ES_573339,2022/12/14,5.0,2.0,Neutral,18536
ES_252286,2023-03-29,4.0,4.0,Insatisfecho,17270
ES_798347,2024/03/20,2.0,2.0,Insatisfecho,7603212
ES_540378,2023/10/14,5.0,3.0,Muy satisfecho,16869
ES_375193,2022/11/22,,4.0,Insatisfecho,18464
ES_67017,2023/01/19,5.0,,Neutral,5220866
ES_142258,2024-06-01,4.0,2.0,Insatisfecho,18107
ES_817383,2022-11-01,2.0,4.0,Satisfecho,17796
ES_700925,2023/08/14,4.0,2.0,Neutral,5195568
ES_278426,2023-05-03,3.0,3.0,Insatisfecho,18385
ES_561161,2023/09/02,4.0,,Satisfecho,8799950
ES_194777,2024/05/16,1.0,5.0,Neutral*,16663
ES_511518,2023/03/16,2.0,3.0,Neutral,16733
ES_926832,2022-11-22,,3.0,Muy insatisfecho,17594
ES_658980,2024/03/13,4.0,2.0,Satisfecho,4749886
ES_268327,2023/05/15,4.0,4.0,Neutral,18442
ES_995663,2023-12-29,4.0,4.0,Satisfecho,17333
ES_593129,2024-03-21,3.0,4.0,Satisfecho,16939
ES_373138,2023/12/30,1.0,3.0,Satisfecho,18556
ES_712846,2023/04/29,3.0,,Insatisfecho,17551
ES_553703,2023-05-25,2.0,4.0,Muy satisfecho,18446
ES_953071,2023-07-21,2.0,2.0,Satisfecho,17218
ES_134583,2023/06/24,2.0,5.0,Insatisfecho,18363
ES_855541,2023/02/25,5.0,1.0,Satisfecho,7591554
ES_236141,2024-05-26,2.0,5.0,Satisfecho,9046724
ES_922870,2024-07-22,2.0,2.0,Neutral,17678
ES_707253,2023/10/30,2.0,1.0,Muy satisfecho,18479
ES_162169,2024-10-08,4.0,5.0,Muy satisfecho~,16764
ES_508815,2024/07/01,1.0,1.0,Neutral~,52111
ES_86921,2024-08-07,2.0,2.0,Neutral,8909088
ES_181022,2023/07/28,1.0,5.0,Muy satisfecho,17663
ES_400490,2024/08/28,3.0,1.0,Neutral,16911
ES_916999,2024-03-25,4.0,4.0,Muy satisfecho,3573050
ES_623651,2024/03/15,2.0,2.0,Muy satisfecho,18388
ES_751462,2024/06/06,3.0,5.0,Muy insatisfecho,17886
ES_355592,2024-04-15,2.0,2.0,Muy satisfecho,18557
ES_364259,2024-04-21,3.0,1.0,Muy insatisfecho,18615
ES_521734,2023-08-31,5.0,,Insatisfecho*,17855
ES_133546,2024/09/05,2.0,2.0,Satisfecho,7838818
ES_698444,2023-09-18,4.0,3.0,Insatisfecho,5219933
ES_581175,2023-11-07,5.0,5.0,Muy satisfecho,4730844
ES_326950,2024/09/04,2.0,4.0,Muy insatisfecho,8800259
ES_276613,2024/08/10,4.0,3.0,Insatisfecho,18114
ES_95138,2024/09/11,3.0,1.0,Muy insatisfecho,18483
ES_389838,2023/01/12,4.0,1.0,Neutral,8218587
ES_128234,2023/09/14,,,Satisfecho,17027
ES_548710,2024-03-03,3.0,4.0,Neutral,52038
ES_153922,2023-09-27,3.0,5.0,Muy insatisfecho,16935
ES_579452,2024-04-16,,,Insatisfecho*,16930
ES_508376,2022-11-13,5.0,1.0,Insatisfecho,17005
ES_396817,2024/04/03,1.0,3.0,Satisfecho_,4749897
ES_544815,2024-01-04,4.0,4.0,Muy satisfecho,17894
ES_777695,2023-01-30,3.0,2.0,Satisfecho,16900
ES_818961,2023-11-25,4.0,3.0,Insatisfecho,16846
ES_582803,2024/09/14,1.0,4.0,Insatisfecho,52206
ES_352895,2023/01/17,4.0,3.0,Satisfecho,5178801
ES_355622,2022/10/30,1.0,2.0,Satisfecho,18598
ES_604316,2023-01-07,3.0,4.0,Muy satisfecho,18120
ES_258904,2024-01-28,4.0,5.0,Satisfecho~,18140
ES_576103,2024/04/08,1.0,3.0,Muy insatisfecho,17048
ES_635680,2022/12/12,5.0,2.0,Muy insatisfecho,17015
ES_192949,2024/03/11,5.0,3.0,Muy insatisfecho,7927289
ES_39052,2023/08/17,5.0,,Muy insatisfecho,18294
ES_203754,2024-01-20,3.0,4.0,Muy satisfecho,52177
ES_591549,2023/10/25,4.0,3.0,Satisfecho,17282
ES_742717,2023/11/03,,4.0,Satisfecho,18148
ES_616486,2023/10/15,3.0,5.0,Muy insatisfecho~,17050
ES_381318,2023-11-24,5.0,4.0,Muy insatisfecho,5653727
ES_728266,2023-04-10,1.0,4.0,Muy insatisfecho,17105
ES_25776,2023/11/23,1.0,5.0,Neutral,17018
ES_172976,2024/04/04,4.0,5.0,Neutral,18360
ES_505335,2023-01-06,5.0,3.0,Satisfecho,18038
ES_912979,2023/09/13,5.0,3.0,Neutral,17915
ES_541673,2024/09/11,3.0,1.0,Satisfecho,17285
ES_136884,2023/03/13,1.0,,Muy satisfecho,6819612
ES_977090,2024/05/17,4.0,4.0,Muy satisfecho,17524
ES_701289,2024/06/06,5.0,2.0,Neutral,7887312
ES_471932,2023/03/14,5.0,3.0,Satisfecho,18462
ES_162644,2024/04/28,4.0,3.0,Muy insatisfecho,18120
ES_91006,2023-12-28,2.0,1.0,Muy satisfecho,18635
ES_891991,2023-03-29,2.0,,Insatisfecho,3573050
ES_568567,2023-01-07,4.0,3.0,Satisfecho,8799601
ES_588718,2024-04-18,1.0,3.0,Muy insatisfecho,4794404
ES_403734,2024/07/22,5.0,2.0,Neutral,18030
ES_91003,2023-05-15,1.0,4.0,Satisfecho,17012
ES_349707,2024-10-09,5.0,5.0,Muy insatisfecho,16922
ES_945712,2024/02/21,2.0,1.0,Muy satisfecho,18194
ES_556209,2022/11/26,5.0,,Insatisfecho,16732
ES_96700,2023-10-07,2.0,1.0,Insatisfecho,16841
ES_246122,2023/07/29,1.0,4.0,Muy insatisfecho,17765
ES_824533,2022-10-29,2.0,5.0,Satisfecho,5241183
ES_75889,2023/11/22,,4.0,Muy insatisfecho,18075
ES_625691,2023/01/20,2.0,5.0,Insatisfecho,18141
ES_694012,2024-09-24,4.0,2.0,Muy satisfecho,18328
ES_403185,2023/03/28,4.0,4.0,Muy insatisfecho,17534
ES_206828,2023/10/06,1.0,5.0,Satisfecho,5653877
ES_623256,2023-11-29,2.0,5.0,Muy insatisfecho,17170
ES_928860,2024/07/12,5.0,4.0,Muy satisfecho,18360
ES_766782,2022/10/27,3.0,5.0,Insatisfecho,52054
ES_275967,2023-04-27,5.0,2.0,Neutral,17013
ES_825383,2024/02/05,3.0,1.0,Muy insatisfecho,17684
ES_234541,2023/10/17,4.0,3.0,Satisfecho,18118
ES_508453,2024-04-15,1.0,,Muy insatisfecho,17112
ES_324012,2024/02/17,4.0,5.0,Neutral,7861595
ES_722150,2024-03-11,2.0,2.0,Neutral,17526
ES_623747,2022-11-28,2.0,2.0,Neutral,18530
ES_154797,2024-02-01,1.0,1.0,Insatisfecho,18547
ES_27093,2024/01/23,3.0,2.0,Insatisfecho,16717
ES_92548,2024-06-12,2.0,4.0,Satisfecho,17040
ES_793314,2023-04-16,5.0,2.0,Muy insatisfecho,17637
ES_318733,2024/09/23,5.0,1.0,Satisfecho,52047
ES_776093,2022/11/24,1.0,3.0,Satisfecho_,17560
ES_54846,2022-10-31,4.0,1.0,Neutral,7168554
ES_604278,2022/10/31,5.0,4.0,Insatisfecho,16999
ES_723918,2024/09/30,5.0,5.0,Muy satisfecho,17892
ES_71536,2023/07/06,4.0,2.0,Muy satisfecho,18520
ES_2816,2024/07/09,4.0,2.0,Satisfecho,17655
ES_780336,2024/05/12,1.0,2.0,Neutral,5211393
ES_443209,2023-08-08,4.0,5.0,Muy satisfecho,18509
ES_543996,2024-05-30,4.0,1.0,Muy insatisfecho,16862
ES_838780,2023-01-23,5.0,5.0,Satisfecho,16855
ES_542804,2024-07-18,1.0,5.0,Muy satisfecho_,18121
ES_634547,2023-08-06,,3.0,Satisfecho,3573773
ES_435513,2024/08/07,1.0,5.0,Insatisfecho,18454
ES_402666,2024-10-09,2.0,3.0,Neutral,16964
ES_255546,2024-08-30,4.0,5.0,Insatisfecho,17497
ES_860836,2024/09/12,2.0,4.0,Neutral,18340
ES_154354,2023-10-05,3.0,4.0,Satisfecho,17441
ES_600978,2024/08/04,4.0,2.0,Muy satisfecho,18322
ES_304360,2024-04-28,,5.0,Muy satisfecho,52158
ES_788643,2024/07/28,2.0,4.0,Insatisfecho,17400
ES_154187,2023-07-08,5.0,3.0,Neutral,18380
ES_684498,2023-06-05,2.0,1.0,Muy satisfecho,4989404
ES_733836,2023-11-07,,4.0,Insatisfecho,6909670
ES_801135,2023/01/02,,2.0,Neutral,16852
ES_992772,2023/05/30,,3.0,Insatisfecho,17936
ES_182491,2023/02/22,,3.0,Muy insatisfecho*,18071
ES_339442,2024/10/07,1.0,2.0,Insatisfecho*,16947
ES_306170,2024/06/02,1.0,4.0,Insatisfecho,17201
ES_987738,2023/04/21,1.0,4.0,Neutral,16723
ES_629627,2023/05/21,4.0,4.0,Satisfecho,4985689
ES_952846,2024/10/09,3.0,1.0,Muy insatisfecho,17715
ES_764891,2023-05-15,4.0,3.0,Neutral,16754
ES_147061,2023/09/01,1.0,5.0,Insatisfecho,4737814
ES_406439,2024/01/15,1.0,5.0,Satisfecho_,17030
ES_318777,2024-04-13,2.0,5.0,Neutral,17646
ES_489890,2024-09-09,4.0,3.0,Muy satisfecho,17821
ES_63190,2023/10/05,5.0,3.0,Satisfecho,17575
ES_577962,2023/04/10,5.0,4.0,Neutral*,17280
ES_924612,2023/11/21,,5.0,Muy satisfecho,18299
ES_129994,2023/07/18,3.0,,Neutral,9271963
ES_517830,2024/09/03,2.0,4.0,Neutral,5237122
ES_442543,2022/10/27,1.0,5.0,Neutral,17985
ES_729934,2023-01-20,3.0,1.0,Insatisfecho,18375
ES_344619,2024/06/05,,2.0,Insatisfecho,16747
ES_746467,2024/08/10,,1.0,Neutral,3568306
ES_644587,2023-11-21,2.0,5.0,Neutral,18017
ES_193810,2022/11/30,,5.0,Muy satisfecho,7927322
ES_315718,2024-02-12,5.0,,Satisfecho,3961443
ES_144194,2023/01/24,4.0,1.0,Muy satisfecho,8799600
ES_452356,2023-08-31,5.0,3.0,Neutral,17887
ES_300371,2023-04-22,3.0,4.0,Satisfecho,18607
ES_318654,2024-02-12,3.0,4.0,Muy insatisfecho_,17042
ES_860318,2022/11/03,1.0,1.0,Muy insatisfecho,17780
ES_549611,2024-08-27,4.0,5.0,Muy insatisfecho,52210
ES_904285,2024-09-05,,3.0,Satisfecho,4997106
ES_990282,2024-09-01,2.0,1.0,Muy insatisfecho,18090
ES_140510,2023-11-08,2.0,2.0,Insatisfecho,17173
ES_86115,2024/03/23,2.0,1.0,Muy insatisfecho,5195385
ES_639128,2024-07-18,,1.0,Neutral,18035
ES_248207,2024/03/26,1.0,3.0,Muy satisfecho,7897950
ES_250267,2023/03/10,2.0,3.0,Satisfecho,5241176
