ID,FechaReporte,TipoIncidente,Gravedad,AreaRecreativaID
IS_251519,2023/02/14,Robo,Alta,6819619
IS_742363,2024-08-08,Comportamiento inadecuado,Alta,17362
IS_716692,2023-12-22,Daño estructural,Alta,17276
IS_294343,2022-11-17,Robo,Media_,17176
IS_646591,2023/11/05,Daño estructural,Alta,17053
IS_574452,2023-07-31,Robo,Baja,7107703
IS_702207,2024-07-01,Daño estructural,Media,17829
IS_925522,2024-09-30,Comportamiento inadecuado,Baja,52139
IS_267686,2023-12-18,Vandalismo,Baja*,17718
IS_949291,2024/07/11,,Alta,17581
IS_572335,2024/08/07,Daño estructural,Alta,52182
IS_789598,2024-02-22,Vandalismo,Media,18265
IS_978569,2023-05-15,Robo,Alta,18286
IS_263254,2024/06/05,Robo,Media*,17886
IS_497586,2024-03-14,,Media,16936
IS_857020,2023-05-11,,Alta,4796512
IS_481203,2024-08-01,Robo,Baja_,16685
IS_438465,2023/11/19,Daño estructural,Baja_,5241169
IS_205647,2024/05/10,,Baja_,6779455
IS_350594,2023/12/31,Robo,Media,7248182
IS_208535,2022-11-03,Robo,Media,18404
IS_16855,2023/02/05,Vandalismo,Baja,7168609
IS_847329,2024/07/24,Daño estructural,Alta,17602
IS_663022,2023-05-26,Comportamiento inadecuado,Media,18340
IS_991793,2023/03/09,Daño estructural,Media,17825
IS_173028,2023-10-03,Vandalismo,Media,5241186
IS_56128,2023/09/08,Robo,Baja,5654025
IS_436786,2024-08-11,Vandalismo,Alta,6819623
IS_365509,2023-12-11,,Alta,16717
IS_591076,2024/08/10,Vandalismo,Media,18617
IS_565412,2024/09/24,Vandalismo,Baja,18095
IS_573694,2024/02/02,Vandalismo,Alta,17394
IS_211160,2023/01/11,Daño estructural,Media,18384
IS_820662,2024-09-21,Robo,Baja,17145
IS_898561,2023-11-12,Daño estructural,Baja*,5272338
IS_562467,2024-10-07,Vandalismo,Media~,9049654
IS_574059,2023-12-16,Comportamiento inadecuado,Baja,451348
IS_779461,2023-04-23,Robo,Baja,18530
IS_23268,2024-04-28,Robo,Alta,18579
IS_129435,2023/08/28,Robo,Alta,18502
IS_809314,2024-07-15,Robo,Baja,18485
IS_526155,2024-05-11,,Media,16942
IS_389289,2023-02-28,Comportamiento inadecuado,Alta,3991194
IS_372452,2023-11-11,,Media,17529
IS_124937,2022/10/16,Robo,Media,52169
IS_390366,2023-03-02,Robo,Alta,16665
IS_753634,2023/09/26,Vandalismo,Media,4986212
IS_752521,2024-02-02,Daño estructural,Media,17177
IS_670421,2023/07/11,Comportamiento inadecuado,Alta,4730856
IS_225591,2024/01/08,Comportamiento inadecuado,Alta,17450
IS_678888,2023-12-12,Comportamiento inadecuado,Baja,17458
IS_401575,2024/05/08,Comportamiento inadecuado,Media,17620
IS_865245,2024/05/27,Vandalismo,Baja*,7908163
IS_151801,2022/11/09,Robo,Media,17347
IS_82449,2023-05-13,Daño estructural,Media~,7861595
IS_540506,2024-06-13,Daño estructural,Media,16903
IS_184831,2024-03-23,Robo,Baja,16849
IS_120517,2023/11/22,Daño estructural,Baja,17623
IS_326034,2023-03-12,Daño estructural,Media,52068
IS_871684,2023-06-09,Comportamiento inadecuado,Baja,3573332
IS_517743,2024/07/24,Daño estructural,Baja,16922
IS_55452,2023-11-15,Comportamiento inadecuado,Alta,17392
IS_619425,2024-02-26,Comportamiento inadecuado,Media,18142
IS_100821,2023-08-30,Comportamiento inadecuado,Alta,52192
IS_132296,2022/12/22,Robo,Baja,17121
IS_333119,2023-02-10,Robo,Alta,7927289
IS_440943,2023-11-20,Comportamiento inadecuado,Baja_,16921
IS_670295,2023/03/14,Robo,Baja,4749899
IS_130426,2023-07-22,Robo,Media,17243
IS_926367,2023/12/15,Daño estructural,Baja,5213833
IS_220613,2023/09/09,Daño estructural,Baja,18530
IS_472400,2022-12-12,Robo,Media,5068873
IS_378519,2024/01/19,Vandalismo,Alta,17766
IS_427098,2023/08/11,Comportamiento inadecuado,Media,18621
IS_260865,2023/12/13,Daño estructural,Alta,8799606
IS_963523,2023-01-14,,Media,16815
IS_514774,2023-05-08,Robo,Baja,18007
IS_268547,2023/01/10,Robo,Media,17711
IS_186978,2024/07/21,Daño estructural,Alta*,18365
IS_298485,2024/08/03,Vandalismo,Media,52193
IS_928599,2023-04-28,Comportamiento inadecuado,Baja_,5219922
IS_32370,2023/01/01,Daño estructural,Alta,3740132
IS_279758,2023-03-26,Daño estructural,Baja,17374
IS_558123,2023-05-24,Robo,Alta,18226
IS_477313,2024-04-22,Robo,Baja,18323
IS_88081,2023-06-10,Robo,Baja,7127772
IS_484966,2023/05/31,Vandalismo,Baja,52187
IS_334664,2023-05-12,Robo,Media,16985
IS_588173,2023/06/16,Robo,Media,52226
IS_158627,2024-06-06,Vandalismo,Media,18313
IS_704924,2023/02/13,Comportamiento inadecuado,Baja,16758
IS_890398,2024/01/28,Robo,Alta,18005
IS_493094,2022/12/16,Robo,Baja,5237119
IS_228188,2022-11-18,Vandalismo,Baja,52197
IS_392146,2024/08/28,Robo,Media,52192
IS_409314,2024/06/20,Vandalismo,Baja,16842
IS_937776,2024-10-05,Robo,Baja_,17765
IS_695752,2022-11-23,Vandalismo,Baja,5653905
IS_615253,2022-10-31,Daño estructural,Baja,18205
IS_454016,2023-05-24,Comportamiento inadecuado,Media,17847
IS_558050,2024-04-26,Daño estructural,Baja,18601
IS_139766,2023-05-23,Robo,Alta,17733
IS_487996,2023-04-04,Robo,Media,17323
IS_866740,2023-10-24,Vandalismo,Media,18250
IS_22129,2024/01/13,Comportamiento inadecuado,Media,4792806
IS_489585,2023-09-25,Vandalismo,Baja,17926
IS_610966,2022/11/15,Daño estructural,Media,52060
IS_599175,2023/04/06,Daño estructural,Media,18352
IS_780774,2023-06-16,Comportamiento inadecuado,Media,17099
IS_733473,2023/10/24,Daño estructural,Media,17312
IS_1495,2024-09-21,Robo,Baja,17812
IS_208593,2024/03/26,Daño estructural,Alta,17352
IS_470611,2024-06-13,Daño estructural,Alta,3576089
IS_172259,2023/12/26,Robo,Alta,17671
IS_378867,2024/01/14,Robo,Alta,17702
IS_902648,2024/03/05,Comportamiento inadecuado,Baja,17304
IS_70251,2024-03-17,Daño estructural,Media,4940263
IS_545563,2024-09-10,Vandalismo,Baja,18070
IS_599085,2023/10/27,Daño estructural,Media,18508
IS_25012,2024-04-27,Daño estructural,Alta,4792788
IS_417540,2023-10-05,Daño estructural,Media*,16985
IS_165264,2024/07/04,Daño estructural,Alta,17304
IS_85708,2023/06/16,Vandalismo,Media,18556
IS_37103,2022/11/18,Vandalismo,Media,18615
IS_450611,2023-05-01,Comportamiento inadecuado,Media~,18503
IS_443145,2024/06/01,Vandalismo,Media,17506
IS_177812,2023-06-16,Comportamiento inadecuado,Baja,17276
IS_162010,2024-03-02,Daño estructural,Alta,18292
IS_22568,2023-06-08,Robo,Alta,17007
IS_854256,2024/04/04,Comportamiento inadecuado,Baja_,16919
IS_200303,2022/12/14,Vandalismo,Baja,17511
IS_41302,2023-08-30,Vandalismo,Media,17354
IS_897782,2024-08-21,Vandalismo,Media_,5240284
IS_678739,2022-10-14,Daño estructural,Alta,18082
IS_662707,2024-09-09,Robo,Alta,3531286
IS_656878,2024/08/05,Comportamiento inadecuado,Baja,18221
IS_996854,2024/05/19,Vandalismo,Media,17575
IS_123822,2023/05/11,Daño estructural,Baja~,18492
IS_910899,2023/12/07,Comportamiento inadecuado,Alta,6819614
IS_283765,2023-02-10,Vandalismo,Baja,18581
IS_354166,2024/09/28,,Baja,4988273
IS_519317,2023-05-26,Comportamiento inadecuado,Baja,8798266
IS_105043,2023-08-15,Comportamiento inadecuado,Baja~,8800261
IS_65356,2022/10/20,Daño estructural,Media,6819617
IS_37059,2024-10-06,Vandalismo,Media,16978
IS_264363,2023/01/23,Robo,Media,8914015
IS_971973,2023-12-04,Robo,Alta,52196
IS_811723,2023/04/09,Comportamiento inadecuado,Media,16929
IS_330167,2024/06/25,Vandalismo,Media,17478
IS_334829,2023-05-07,Robo,Alta,16777
IS_29416,2024/08/28,,Alta*,17787
IS_743010,2024-01-23,Daño estructural,Alta,5653907
IS_520464,2024-06-04,Vandalismo,Media,17292
IS_349110,2023-04-17,Comportamiento inadecuado,Media,3569421
IS_927956,2023/01/10,,Media,18315
IS_687236,2024-04-30,Robo,Media,17698
IS_645260,2022/12/16,Daño estructural,Baja,18073
IS_497862,2024-05-03,Daño estructural,Alta,9243145
IS_794521,2024/07/16,Comportamiento inadecuado,Baja_,5209092
IS_844253,2024/01/10,Comportamiento inadecuado,Alta,18240
IS_154698,2023/05/07,Daño estructural,Alta,16954
IS_692418,2023-04-09,Robo,Baja,17217
IS_656363,2024-05-28,Vandalismo,Baja,3573015
IS_564297,2024/05/22,Comportamiento inadecuado,Media,17529
IS_714309,2023-03-14,Comportamiento inadecuado,Media~,7129053
IS_406376,2024/10/01,,Media,17766
IS_447866,2023-03-13,Robo,Media,18468
IS_350549,2024/01/10,Robo,Alta,18363
IS_298344,2024-08-19,Vandalismo,Baja,17639
IS_657843,2023-11-22,Comportamiento inadecuado,Alta,17119
IS_959478,2023-05-29,Comportamiento inadecuado,Baja,4997106
IS_560548,2023/05/06,Vandalismo,Baja,17862
IS_271155,2023-12-01,Vandalismo,Baja,16907
IS_280065,2024-03-25,Robo,Media,17104
IS_166446,2024-07-24,Robo,Alta~,17796
IS_198505,2024/04/10,Vandalismo,Media,17197
IS_422325,2024/01/05,Robo,Alta,17137
IS_361798,2023/11/09,Daño estructural,Baja,17590
IS_625291,2022/10/22,Daño estructural,Baja,3990963
IS_571805,2024-06-11,Vandalismo,Alta,17308
IS_188132,2024-04-30,Daño estructural,Alta,17087
IS_477910,2023-04-09,Robo,Alta,17427
IS_624528,2024-06-28,Robo,Alta,17957
IS_258691,2022/11/24,Vandalismo,Alta,17928
IS_642974,2023/02/07,,Media,5246192
IS_890941,2023/02/24,Daño estructural,Baja,5653825
IS_176330,2024-09-02,Daño estructural,Media~,17376
IS_355096,2022-11-18,Daño estructural,Baja,17531
IS_498771,2022/11/03,Comportamiento inadecuado,Alta,18632
IS_919714,2024/05/17,Daño estructural,Alta,4737844
IS_360083,2023-01-17,Robo,Media*,16998
IS_743398,2024-10-01,Comportamiento inadecuado,Baja,18509
IS_538049,2024-07-15,Vandalismo,Media,4985933
IS_481031,2023/03/15,Comportamiento inadecuado,Alta,18007
IS_84617,2023-06-01,Comportamiento inadecuado,Alta,52109
IS_5381,2024/09/20,Comportamiento inadecuado,Alta,9046352
IS_753186,2023/05/05,Robo,Baja,17124
IS_769964,2024/03/13,Vandalismo,Baja,16865
IS_322687,2022-11-30,Vandalismo,Alta,16774
IS_136555,2023-04-17,Vandalismo,Alta,17771
IS_955996,2023-01-26,Robo,Baja,52095
IS_576272,2022/10/19,Comportamiento inadecuado,Media,17112
IS_886712,2023/06/10,Daño estructural,Baja,5653933
IS_6276,2024/01/15,Comportamiento inadecuado,Media,7882667
IS_105791,2024/04/02,Daño estructural,Alta,3740686
IS_559132,2024-03-07,Comportamiento inadecuado,Alta,18075
IS_522610,2023/10/30,Robo,Media,18232
IS_60403,2023-12-24,Vandalismo,Baja,18622
IS_152644,2024-09-21,Robo,Media_,17301
IS_373329,2023-02-07,Comportamiento inadecuado,Media,17386
IS_712152,2024-04-28,Robo,Alta~,5237120
IS_852965,2024/09/23,Comportamiento inadecuado,Baja,17279
IS_551415,2022-11-03,Vandalismo,Alta,17407
IS_90642,2024/06/06,Daño estructural,Alta,18640
IS_381170,2024-02-24,Daño estructural,Media,5270355
IS_908150,2023-02-15,Comportamiento inadecuado,Alta,5653950
IS_50068,2023/03/28,,Media,17524
IS_427711,2022/10/19,Robo,Baja,17763
IS_713577,2024/06/12,Vandalismo,Baja,18542
IS_152422,2022/12/23,Vandalismo,Baja,17548
IS_853022,2024/06/25,,Media,5241185
IS_695949,2024/08/26,Robo,Alta,16985
IS_710845,2023-05-13,Robo,Baja,17593
IS_572507,2024-02-11,Robo,Alta*,17276
IS_247449,2024/09/25,Comportamiento inadecuado,Alta,17466
IS_532234,2024/10/03,Robo,Baja,7126156
IS_375251,2023/04/09,Vandalismo,Baja,17058
IS_48848,2024/01/02,Robo,Baja~,17327
IS_818422,2023/07/20,Comportamiento inadecuado,Alta,17654
IS_284486,2023-10-05,Daño estructural,Alta,17440
IS_393845,2024/08/08,Comportamiento inadecuado,Media,18569
IS_981836,2024-02-05,Robo,Media,17045
IS_904573,2023-09-16,Vandalismo,Media,17848
IS_543149,2023-07-16,,Baja,17891
IS_181395,2024/07/02,Comportamiento inadecuado,Alta,17988
IS_513008,2023/05/22,Comportamiento inadecuado,Alta,52157
IS_356664,2024/06/28,Vandalismo,Alta~,17135
IS_697188,2023-01-13,Comportamiento inadecuado,Media,8914012
IS_3726,2023-08-04,Vandalismo,Alta,18069
IS_476379,2024-02-13,Comportamiento inadecuado,Alta,5201907
IS_911000,2023/02/05,Robo,Media,17293
IS_436559,2023-12-19,Comportamiento inadecuado,Alta,4989404
IS_833716,2024/07/23,Daño estructural,Baja,18563
IS_655121,2023/08/07,Robo,Baja~,17077
IS_433210,2023/01/20,,Baja,5158912
IS_520938,2022-11-12,Daño estructural,Media,17555
IS_789402,2023-05-21,Comportamiento inadecuado,Alta,17158
IS_284839,2024-06-19,Robo,Baja,17154
IS_380909,2023/05/03,Comportamiento inadecuado,Baja,8927341
IS_217967,2024/07/18,Comportamiento inadecuado,Media,17544
IS_267661,2024/06/21,,Media,17602
IS_938161,2023-07-25,Vandalismo,Baja,4704499
IS_756768,2022/11/10,,Baja_,17619
IS_537005,2023-10-01,Daño estructural,Media,8775334
IS_857629,2023-05-27,Comportamiento inadecuado,Baja,18032
IS_288432,2024/07/21,Daño estructural,Baja,17488
IS_824899,2023/02/13,Comportamiento inadecuado,Baja,17084
IS_80546,2023/02/22,Robo,Media_,17256
IS_815785,2024/04/18,,Media,18468
IS_171128,2024-09-17,Daño estructural,Baja_,17014
IS_895361,2022-11-29,Daño estructural,Alta,52203
IS_795844,2023-05-05,Robo,Baja,18020
IS_384053,2022-11-09,Vandalismo,Media,16840
IS_492544,2023/05/07,,Alta,17151
IS_534427,2023/06/21,Daño estructural,Alta,18317
IS_675080,2024/04/08,Robo,Baja~,3573015
IS_258464,2023/11/17,Daño estructural,Baja,17570
IS_527985,2023-03-19,Daño estructural,Media,17279
IS_138868,2024-01-20,Vandalismo,Alta~,17725
IS_324388,2023-04-06,Comportamiento inadecuado,Alta,17624
IS_989778,2024-06-26,Comportamiento inadecuado,Alta,18558
IS_859023,2022-12-30,Daño estructural,Media,16731
IS_658853,2023-10-03,Robo,Alta,18319
IS_139907,2023/11/14,Comportamiento inadecuado,Baja,9492997
IS_492334,2024-04-19,Comportamiento inadecuado,Media,17172
IS_473922,2023/12/11,Vandalismo,Alta,18324
IS_447652,2022-12-02,Daño estructural,Media,17605
IS_391552,2024-01-04,Robo,Baja,52153
IS_802487,2023/12/20,Vandalismo,Baja,17743
IS_22430,2023-07-02,Vandalismo,Baja,17365
IS_905603,2024-03-30,Vandalismo,Alta,17437
IS_189828,2022-12-09,Robo,Alta*,18302
IS_641520,2023-04-02,Vandalismo,Alta,17274
IS_420388,2022-10-23,Robo,Media,3991019
IS_808807,2022-12-17,Comportamiento inadecuado,Baja,5653971
IS_107419,2024/07/04,Vandalismo,Baja,5246184
IS_364512,2023-05-31,Vandalismo,Alta*,7595815
IS_873574,2024/04/07,Daño estructural,Media,52086
IS_522864,2023/10/29,Vandalismo,Baja,5240288
IS_491372,2024-03-30,Comportamiento inadecuado,Baja,17090
IS_720026,2024-05-26,Comportamiento inadecuado,Media*,16915
IS_282950,2024/09/02,Vandalismo,Alta,18599
IS_630614,2023/06/02,Daño estructural,Alta,17400
IS_439859,2024-01-21,Daño estructural,Media_,18430
IS_692994,2023/11/03,Vandalismo,Alta,4749896
IS_545794,2023-03-03,Vandalismo,Alta,17306
IS_374417,2023-09-13,Daño estructural,Media,17604
IS_214309,2023/09/06,,Media,17837
IS_120935,2022-10-19,,Alta,18026
IS_629268,2024-05-08,Daño estructural,Baja,18183
IS_514959,2023-06-15,,Media,18149
IS_968097,2024-09-26,Robo,Baja,17062
IS_92405,2023/08/16,Comportamiento inadecuado,Media,3994618
IS_541544,2022-10-17,Daño estructural,Media,17599
IS_376799,2023/10/03,Comportamiento inadecuado,Media,7839105
IS_85314,2023-04-17,Daño estructural,Media,5653716
IS_853607,2024/01/16,Comportamiento inadecuado,Baja,16777
IS_418690,2023-08-26,Daño estructural,Baja,17819
IS_314324,2023-08-16,Robo,Alta,17634
IS_267556,2023-10-25,Comportamiento inadecuado,Baja,16690
IS_525634,2023/10/13,Daño estructural,Media,16768
IS_157231,2023/01/31,Robo,Alta,6907760
IS_585306,2023-11-07,Vandalismo,Alta,8799648
IS_876141,2024-03-02,Daño estructural,Baja,17393
IS_138480,2024-02-05,Vandalismo,Alta,9049643
IS_368761,2023-05-12,Vandalismo,Media,7247916
IS_754037,2024/06/02,Robo,Alta,18280
IS_682392,2023-03-24,Comportamiento inadecuado,Baja,17733
IS_785404,2023/08/20,Comportamiento inadecuado,Baja,9049652
IS_335139,2024/02/07,,Alta,5240282
IS_517987,2024-02-19,Vandalismo,Baja,18524
IS_583166,2022/10/25,Comportamiento inadecuado,Media,5207246
IS_565134,2023-04-02,Daño estructural,Baja,8799604
IS_39875,2022-11-21,Robo,Media,17062
IS_464637,2024/04/24,Daño estructural,Baja,18145
IS_942732,2023/01/03,,Media,17207
IS_422894,2023/07/28,Vandalismo,Alta,4987160
IS_740048,2023-03-25,Vandalismo,Alta,5272338
IS_116178,2023/08/26,Comportamiento inadecuado,Media,18401
IS_158013,2023-02-04,,Media,17947
IS_156264,2023/04/02,Vandalismo,Baja,18490
IS_342969,2022-10-29,Robo,Media,52146
IS_167890,2023-05-06,Daño estructural,Baja,18109
IS_439410,2022/12/10,Comportamiento inadecuado,Media,5218552
IS_498870,2023/02/26,,Alta,5237121
IS_206145,2023/03/19,Vandalismo,Alta,7125612
IS_652660,2024-09-28,Robo,Media,6819623
IS_778564,2024/05/16,Comportamiento inadecuado,Alta,5653942
IS_271289,2023/06/16,Vandalismo,Media,17312
IS_362219,2023/12/10,Vandalismo,Media,18158
IS_275934,2024/05/20,Comportamiento inadecuado,Baja,4986142
IS_368505,2023-09-11,Comportamiento inadecuado,Baja,52227
IS_575302,2024-06-12,Comportamiento inadecuado,Media,18521
IS_806892,2023/04/25,Daño estructural,Media,18124
IS_708625,2024-02-14,Vandalismo,Media,17061
IS_237798,2022-11-12,,Baja,16915
IS_224795,2023/01/07,,Media,18161
IS_949006,2023/07/05,Vandalismo,Media,16762
IS_831533,2023/06/20,Comportamiento inadecuado,Baja,16873
IS_902602,2024-09-07,Comportamiento inadecuado,Media,17402
IS_437685,2023/02/07,Comportamiento inadecuado,Baja,17911
IS_198821,2023-02-21,Vandalismo,Alta,17374
IS_781829,2024/08/04,Daño estructural,Media,17114
IS_582486,2023-07-07,Daño estructural,Media,18532
IS_409231,2024/07/27,Robo,Alta,9294001
IS_780062,2024/09/07,Daño estructural,Alta,16793
IS_520856,2023-02-10,Comportamiento inadecuado,Baja,18077
IS_121321,2023/09/25,Vandalismo,Media,17610
IS_475624,2024-06-18,Robo,Media,17276
IS_95023,2024-03-24,Vandalismo,Media,17436
IS_167017,2022/11/10,Robo,Media,17563
IS_614752,2023/10/26,Daño estructural,Alta,18057
IS_568077,2023/03/01,Daño estructural,Alta,17077
IS_392526,2023-05-22,Daño estructural,Media,17017
IS_782489,2024-01-26,Comportamiento inadecuado,Media,3568166
IS_290063,2024-07-04,Vandalismo,Alta,16945
IS_902263,2024-08-18,Comportamiento inadecuado,Alta,6819620
IS_764104,2022-11-05,Daño estructural,Alta,5196548
IS_225053,2023-01-29,Robo,Baja,5653971
IS_343491,2023/05/06,Robo,Alta,17565
IS_653754,2023/10/22,Comportamiento inadecuado,Alta,5207246
IS_822857,2023-11-21,Vandalismo,Alta,17962
IS_56948,2022/10/18,Vandalismo,Alta,7902706
IS_672269,2024/09/25,Vandalismo,Alta,9049658
IS_993989,2023/09/16,Robo,Alta,8775331
IS_391120,2024/09/28,Comportamiento inadecuado,Alta,17991
IS_491213,2022-12-23,,Baja,18275
IS_748536,2022/12/20,Daño estructural,Baja,18088
IS_714451,2024-10-08,Robo,Media,18263
IS_161748,2024/04/06,Daño estructural,Alta,16928
IS_532345,2023/06/06,Robo,Media*,17842
IS_891396,2023/06/21,Comportamiento inadecuado,Alta,16946
IS_251211,2024/01/23,Comportamiento inadecuado,Alta,3573057
IS_426328,2023/09/10,Daño estructural,Alta,17686
IS_904744,2023/03/09,Comportamiento inadecuado,Media,17336
IS_393970,2023-03-08,Robo,Alta~,16748
IS_435893,2023-12-14,Comportamiento inadecuado,Media,3573018
IS_12748,2023/03/03,Robo,Baja,18337
IS_720831,2023-02-08,Robo,Alta,17980
IS_139778,2023-09-02,Comportamiento inadecuado,Baja~,18511
IS_731485,2024/03/15,,Alta,18265
IS_127886,2024-04-12,Vandalismo,Baja,18577
IS_944757,2023-08-09,,Baja,4737844
IS_934295,2024/03/05,,Media,18572
IS_512648,2023/07/26,Comportamiento inadecuado,Alta,17780
IS_955807,2023-08-26,,Alta,5240277
IS_54835,2023-02-25,Comportamiento inadecuado,Alta,18440
IS_952504,2023-03-07,Robo,Baja,17191
IS_211744,2023/09/04,Vandalismo,Alta,18312
IS_855264,2024/05/09,,Alta,18290
IS_608175,2023/01/22,Robo,Media,16915
IS_793160,2023-04-17,Comportamiento inadecuado,Media*,16726
IS_432388,2023-06-25,,Media,17820
IS_21948,2023-04-29,Vandalismo,Media,18155
IS_804224,2023/10/19,Robo,Media,5174650
IS_747812,2024-08-23,Daño estructural,Alta,17666
IS_886452,2024/01/13,Vandalismo,Alta,17897
IS_562227,2024/07/22,Comportamiento inadecuado,Alta,17302
IS_150082,2023-08-13,Daño estructural,Media,5246185
IS_195866,2023-04-17,Comportamiento inadecuado,Alta_,17302
IS_81083,2023-06-13,Vandalismo,Baja,8799604
IS_362115,2022-11-30,Daño estructural,Media,18232
IS_33709,2023-10-05,Vandalismo,Baja~,16676
IS_514944,2023/06/18,Robo,Alta,16674
IS_802704,2023/09/13,Comportamiento inadecuado,Media,5261893
IS_178166,2024-02-28,Daño estructural,Alta~,17976
IS_287908,2022/12/20,Robo,Baja,52221
IS_999287,2024-02-11,Comportamiento inadecuado,Alta,17588
IS_765324,2023/01/12,Vandalismo,Alta,5204992
IS_486949,2024-08-25,,Media,18084
IS_239811,2024-04-05,Robo,Alta,17649
IS_319178,2023-01-27,Vandalismo,Media,16682
IS_634427,2023-10-16,Daño estructural,Media,17203
IS_677491,2023-03-09,Comportamiento inadecuado,Baja,17507
IS_691008,2023-06-03,Vandalismo,Media,17775
IS_249934,2023-01-30,Daño estructural,Alta,17103
IS_944102,2023/08/12,Vandalismo,Media,16708
IS_610217,2024-06-08,Comportamiento inadecuado,Baja,7602249
IS_354605,2023/02/07,Vandalismo,Alta,16659
IS_332484,2023-03-30,Robo,Alta,18289
IS_999240,2023/12/27,Robo,Baja,17436
IS_131746,2024-06-01,Daño estructural,Baja,17203
IS_622162,2023/02/10,,Media,8218587
IS_223010,2024-08-08,Vandalismo,Baja,18330
IS_220235,2022/12/11,Comportamiento inadecuado,Alta,16678
IS_178190,2024-07-13,Daño estructural,Baja,6819615
IS_798825,2023-05-30,,Media,17142
IS_943249,2024/05/19,Comportamiento inadecuado,Alta,17934
IS_548165,2023-03-26,Daño estructural,Baja,18481
IS_562837,2024-09-22,Vandalismo,Alta,17475
IS_441128,2023-08-10,Daño estructural,Baja,7903107
IS_359430,2024-07-07,Vandalismo,Media,17702
IS_546185,2022-10-12,Vandalismo,Media,16708
IS_173030,2023-06-12,Vandalismo,Baja,18581
IS_279355,2022/11/13,Daño estructural,Baja,17858
IS_950363,2023-09-09,Daño estructural,Media,18586
IS_662810,2022-12-06,Daño estructural,Baja,17295
