ID,FechaIntervencion,TipoIntervencion,EstadoPrevio,EstadoPosterior,JuegoID,IncidenciaID
MA_014160,2024-10-11,Preventivo,Operativo,Operativo,JG_898168,
MA_014161,2024-10-11,Prevetivo,Operativo,,JG_923311,
MA_014162,2024-10-11,Preventivo,Operativo,,JG_956500,
MA_014163,2024-10-11,Preventivo,Operativo,Operativo,JG_800384,
MA_014164,2024-10-11,Preventivo,Operativo,Operativo,JG_131409,
MA_014165,2024-10-11,Preventivo,Operativo,Operativo,JG_760220,
MA_014166,2024-10-11,Preventivo,Operativo,Operativo,JG_716023,
MA_014167,2024-10-11,Preventivo,Operativo,Operativo,JG_550431,
MA_014168,2024-10-11,Preventivo,Operativo,Operativo,JG_607651,
MA_014169,2024-10-11,Preventivo,Operativo,Operativo,JG_834139,
MA_014170,2024-10-11,Preventivo,Operativo,Operativo,JG_63546,
MA_014171,2024-10-11,Preventivo,Operativo,Operativo,JG_412424,
MA_014172,2024-10-11,Preventivo,Operativo,Operativo,JG_624314,
MA_014173,2024-10-11,Preventivo,Operativo,,JG_448065,
MA_014174,2024-10-11,Preventivo,Operativo,,JG_668381,
MA_014175,11-10-2024,Preventivo,Operativo,Operativo,JG_14880,
MA_014176,2024-10-11,Preventivo,Operativo,Operativo,JG_112358,
MA_014177,,Preventivo,Operativo,Operativo,JG_146265,
MA_014178,2024-10-11,Preventivo,Operativo,Operativo,JG_961002,
MA_014179,10/11/2024,Preventivo,Operativo,Operativo,JG_15466,
MA_014180,2024-10-11,Preventivo,Operativo,,JG_213031,
MA_014181,11-10-2024,Preventivo,Operativo,Operativo,JG_316381,
MA_014182,2024-10-11,Preventivo,Operativo,Operativo,JG_770084,
MA_014183,2024-10-11,Preventivo,Operativo,Operativo,JG_691787,
MA_014184,2024-10-11,Preventivo,Operativo,,JG_284066,
MA_014185,2024-10-11,Preventivo,Operativo,Operativo,JG_699710,
MA_014186,2024-10-11,Preventivo,,Operativo,JG_374677,
MA_014187,11-10-2024,Preventivo,,Operativo,JG_479146,
MA_014188,2024-10-11,Preventivo,Operativo,Operativo,JG_643576,
MA_014189,2024-10-11,Preventivo,Operativo,Operativo,JG_117694,
MA_014190,2024-10-11,Preventivo,Operativo,Operativo,JG_985731,
MA_014191,2024-10-11,Preventivo,,Operativo,JG_158693,
MA_014192,10/11/2024,Preventivo,Operativo,Operativo,JG_983430,
MA_014193,2024-10-11,Preventivo,Operativo,Operativo,JG_716110,
MA_014194,2024.10.11,Preventivo,Operativo,Operativo,JG_148130,
MA_014195,11-10-2024,Prevetivo,Operativo,Operativo,JG_762397,
MA_014196,11-10-2024,Preventivo,Operativo,Operativo,JG_30919,
MA_014197,2024-10-11,Preventivo,,Operativo,JG_332914,
MA_014198,2024-10-11,Preventivo,Operativo,Operativo,JG_920897,
MA_014199,2024-10-11,Preventivo,,Operativo,JG_656536,
MA_014200,11-10-2024,Preventivo,Operativo,Operativo,JG_505470,
MA_014201,2024-10-11,Preventivo,Operativo,Operativo,JG_789764,
MA_014202,,Preventivo,Operativo,Operativo,JG_564017,
MA_014203,2024-10-11,Preventivo,,Operativo,JG_659340,
MA_014204,2024-10-11,Preventivo,Operativo,Operativo,JG_333266,
MA_014205,2024-10-11,Preventivo,Operativo,Operativo,JG_259571,
MA_014206,2024-10-11,Preventivo,Operativo,Operativo,JG_71020,
MA_014207,2024-10-11,Preventivo,Operativo,Operativo,JG_699958,
MA_014208,2024-10-11,Prevetivo,Operativo,Operativo,JG_305581,
MA_014209,,Preventivo,Operativo,Operativo,JG_138329,
MA_014210,2024-10-11,Preventivo,Operativo,Operativo,JG_618112,
MA_014211,2024.10.11,Preventivo,Operativo,Operativo,JG_869715,
MA_014212,2024-10-11,Preventivo,Operativo,Operativo,JG_704923,
MA_014213,2024.10.11,Preventivo,Operativo,Operativo,JG_993039,
MA_014214,11-10-2024,Prevetivo,Operativo,Operativo,JG_576418,
MA_014215,2024-10-11,Preventivo,,Operativo,JG_953402,
MA_014216,10/11/2024,Preventivo,Operativo,Operativo,JG_979346,
MA_014217,2024.10.11,Preventivo,Operativo,Operativo,JG_247462,
MA_014218,,Preventivo,Operativo,Operativo,JG_616567,
MA_014219,2024-10-11,Preventivo,Operativo,Operativo,JG_559362,
MA_014220,11-10-2024,Preventivo,Operativo,Operativo,JG_621942,
MA_014221,,Preventivo,Operativo,,JG_169373,
MA_014222,11-10-2024,Preventivo,,Operativo,JG_658469,
MA_014223,2024-10-11,Preventivo,Operativo,Operativo,JG_804735,
MA_014224,2024-10-11,Preventivo,,Operativo,JG_278277,
MA_014225,,Preventivo,Operativo,Operativo,JG_491769,
MA_014226,2024-10-11,Prevetivo,Operativo,Operativo,JG_249838,
MA_014227,2024-10-11,Prevetivo,Operativo,Operativo,JG_877507,
MA_014228,2024-10-11,Preventivo,Operativo,Operativo,JG_515962,
MA_014229,2024-10-11,Preventivo,Operativo,Operativo,JG_28136,
MA_014230,2024-10-11,Preventivo,Operativo,Operativo,JG_204325,
MA_014231,2024-10-11,Preventivo,Operativo,Operativo,JG_54005,
MA_014232,10/11/2024,Preventivo,Operativo,Operativo,JG_928166,
MA_014233,2024-10-11,Preventivo,Operativo,Operativo,JG_960811,
MA_014234,2024-10-11,Preventivo,Operativo,Operativo,JG_561262,
MA_014235,2024-10-11,Preventivo,Operativo,,JG_35044,
MA_014236,2024-10-11,Preventivo,Operativo,Operativo,JG_42129,
MA_014237,2024-10-11,Preventivo,Operativo,,JG_491163,
MA_014238,2024-10-11,Prevetivo,,Operativo,JG_818122,
MA_014239,2024-10-11,Preventivo,Operativo,Operativo,JG_765666,
MA_014240,2024-10-11,Prevetivo,Operativo,Operativo,JG_146341,
MA_014241,2024-10-11,Preventivo,Operativo,Operativo,JG_600409,
MA_014242,2024-10-11,Preventivo,Operativo,Operativo,JG_853653,
MA_014243,2024-10-11,Prevetivo,Operativo,Operativo,JG_423220,
MA_014244,2024-10-11,Preventivo,Operativo,Operativo,JG_128103,
MA_014245,2024.10.11,Preventivo,,Operativo,JG_469945,
MA_014246,10/11/2024,Preventivo,,Operativo,JG_396437,
MA_014247,2024-10-11,Preventivo,Operativo,Operativo,JG_494649,
MA_014248,2024-10-11,Preventivo,Operativo,Operativo,JG_189723,
MA_014249,2024-10-11,Preventivo,Operativo,Operativo,JG_54870,
MA_014250,2024-10-11,Preventivo,Operativo,,JG_811850,
MA_014251,2024-10-11,Preventivo,Operativo,Operativo,JG_194489,
MA_014252,2024-10-11,Preventivo,Operativo,Operativo,JG_875828,
MA_014253,2024-10-11,Preventivo,Operativo,Operativo,JG_143580,
MA_014254,2024-10-11,Preventivo,Operativo,Operativo,JG_776521,
MA_014255,2024-10-11,Preventivo,Operativo,Operativo,JG_170068,
MA_014256,2024-10-11,Preventivo,Operativo,Operativo,JG_751120,
MA_014257,2024-10-11,Prevetivo,Operativo,,JG_279657,
MA_014258,,Preventivo,Operativo,Operativo,JG_177292,
MA_014259,,Preventivo,Operativo,Operativo,JG_166104,
MA_014260,2024-10-11,Preventivo,Operativo,Operativo,JG_256897,
MA_014261,10/11/2024,Preventivo,Operativo,Operativo,JG_366083,
MA_014262,2024-10-11,Preventivo,Operativo,Operativo,JG_971086,
MA_014263,2024-10-11,Preventivo,Operativo,Operativo,JG_653952,
MA_014264,2024-10-11,Preventivo,,Operativo,JG_739663,
MA_014265,,Prevetivo,Operativo,Operativo,JG_196700,
MA_014266,2024-10-11,Preventivo,Operativo,Operativo,JG_201010,
MA_014267,2024-10-11,Preventivo,,Operativo,JG_709331,
MA_014268,,Preventivo,,Operativo,JG_984387,
MA_014269,2024-10-11,Preventivo,,Operativo,JG_997271,
MA_014270,2024-10-11,Preventivo,Operativo,Operativo,JG_71270,
MA_014271,2024-10-11,Preventivo,Operativo,Operativo,JG_383676,
MA_014272,2024-10-11,Preventivo,Operativo,Operativo,JG_444647,
MA_014273,2024-10-11,Preventivo,Operativo,Operativo,JG_800230,
MA_014274,2024-10-11,Preventivo,Operativo,Operativo,JG_645481,
MA_014275,2024-10-11,Preventivo,Operativo,Operativo,JG_475661,
MA_014276,2024-10-11,Preventivo,Operativo,Operativo,JG_603702,
MA_014277,2024-10-11,Preventivo,Operativo,,JG_641666,
MA_014278,2024-10-11,Prevetivo,Operativo,Operativo,JG_880173,
MA_014279,2024-10-11,Preventivo,Operativo,,JG_936661,
MA_014280,2024-10-11,Preventivo,Operativo,Operativo,JG_617128,
MA_014281,2024-10-11,Preventivo,Operativo,Operativo,JG_122622,
MA_014282,2024-10-11,Preventivo,Operativo,Operativo,JG_800144,
MA_014283,2024-10-11,Preventivo,Operativo,Operativo,JG_952866,
MA_014284,2024-10-11,Preventivo,Operativo,Operativo,JG_829961,
MA_014285,2024-10-11,Preventivo,Operativo,Operativo,JG_716677,
MA_014286,2024-10-11,Preventivo,,Operativo,JG_414479,
MA_014287,,Preventivo,Operativo,Operativo,JG_671342,
MA_014288,,Preventivo,Operativo,Operativo,JG_304142,
MA_014289,11-10-2024,Prevetivo,Operativo,,JG_412436,
MA_014290,2024-10-11,Prevetivo,Operativo,Operativo,JG_793562,
MA_014291,10/11/2024,Preventivo,Operativo,Operativo,JG_40527,
MA_014292,2024.10.11,Preventivo,Operativo,Operativo,JG_118802,
MA_014293,2024-10-11,Preventivo,Operativo,Operativo,JG_545233,
MA_014294,2024-10-11,Preventivo,Operativo,Operativo,JG_255974,
MA_014295,2024-10-11,Preventivo,Operativo,Operativo,JG_32899,
MA_014296,2024-10-11,Preventivo,Operativo,Operativo,JG_343475,
MA_014297,2024-10-11,Preventivo,Operativo,Operativo,JG_100453,
MA_014298,2024-10-11,Preventivo,Operativo,Operativo,JG_219741,
MA_014299,2024-10-11,Preventivo,Operativo,Operativo,JG_652621,
MA_014300,,Preventivo,Operativo,Operativo,JG_180458,
MA_014301,2024-10-11,Preventivo,Operativo,Operativo,JG_165720,
MA_014302,2024.10.11,Preventivo,Operativo,Operativo,JG_887920,
MA_014303,2024-10-11,Preventivo,Operativo,Operativo,JG_123212,
MA_014304,2024.10.11,Preventivo,Operativo,Operativo,JG_744621,
MA_014305,2024-10-11,Preventivo,Operativo,Operativo,JG_273449,
MA_014306,2024-10-11,Preventivo,Operativo,Operativo,JG_906364,
MA_014307,2024-10-11,Preventivo,Operativo,Operativo,JG_906243,
MA_014308,2024-10-11,Preventivo,Operativo,Operativo,JG_766482,
MA_014309,2024-10-11,Preventivo,Operativo,Operativo,JG_672955,
MA_014310,2024-10-11,Preventivo,,Operativo,JG_823132,
MA_014311,2024-10-11,Preventivo,Operativo,Operativo,JG_250083,
MA_014312,2024-10-11,Preventivo,Operativo,,JG_73744,
MA_014313,2024-10-11,Prevetivo,Operativo,Operativo,JG_703652,
MA_014314,2024-10-11,Preventivo,Operativo,Operativo,JG_328505,
MA_014315,2024-10-11,Preventivo,Operativo,Operativo,JG_420684,
MA_014316,2024-10-11,Preventivo,Operativo,Operativo,JG_806008,
MA_014317,2024-10-11,Preventivo,Operativo,Operativo,JG_629311,
MA_014318,2024-10-11,Preventivo,Operativo,Operativo,JG_234348,
MA_014319,2024-10-11,Preventivo,Operativo,Operativo,JG_636337,
MA_014320,2024-10-11,Preventivo,Operativo,Operativo,JG_344718,
MA_014321,10/11/2024,Prevetivo,Operativo,Operativo,JG_155442,
MA_014322,10/11/2024,Preventivo,Operativo,Operativo,JG_136359,
MA_014323,2024-10-11,Preventivo,Operativo,Operativo,JG_354024,
MA_014324,2024-10-11,Preventivo,Operativo,Operativo,JG_329570,
MA_014325,2024-10-11,Preventivo,Operativo,Operativo,JG_792585,
MA_014326,2024-10-11,Preventivo,Operativo,Operativo,JG_782432,
MA_014327,2024-10-11,Preventivo,Operativo,Operativo,JG_474724,
MA_014328,2024-10-11,Preventivo,,Operativo,JG_261782,
MA_014329,2024-10-11,Preventivo,Operativo,Operativo,JG_620051,
MA_014330,,Preventivo,,Operativo,JG_308297,
MA_014331,2024.10.11,Preventivo,,Operativo,JG_931186,
MA_014332,11-10-2024,Prevetivo,Operativo,,JG_383199,
MA_014333,,Preventivo,Operativo,Operativo,JG_98929,
MA_014334,2024-10-11,Preventivo,Operativo,Operativo,JG_755131,
MA_014335,2024-10-11,Preventivo,Operativo,,JG_774682,
MA_014336,10/11/2024,Preventivo,Operativo,,JG_244501,
MA_014337,2024-10-11,Prevetivo,,Operativo,JG_924205,
MA_014338,2024.10.11,Prevetivo,Operativo,,JG_91163,
MA_014339,2024-10-11,Preventivo,Operativo,,JG_556422,
MA_014340,2024-10-11,Preventivo,Operativo,Operativo,JG_372912,
MA_014341,2024-10-11,Preventivo,Operativo,Operativo,JG_698692,
MA_014342,2024-10-11,Preventivo,Operativo,Operativo,JG_678531,
MA_014343,2024-10-11,Preventivo,Operativo,Operativo,JG_260220,
MA_014344,2024-10-11,Preventivo,Operativo,Operativo,JG_424988,
MA_014345,10/11/2024,Preventivo,Operativo,Operativo,JG_942657,
MA_014346,2024-10-11,Preventivo,Operativo,Operativo,JG_388441,
MA_014347,2024-10-11,Preventivo,Operativo,Operativo,JG_54405,
MA_014348,11-10-2024,Preventivo,Operativo,Operativo,JG_964327,
MA_014349,,Preventivo,Operativo,,JG_256636,
MA_014350,2024-10-11,Preventivo,Operativo,Operativo,JG_658466,
MA_014351,2024-10-11,Preventivo,Operativo,Operativo,JG_291687,
MA_014352,2024-10-11,Preventivo,Operativo,Operativo,JG_912663,
MA_014353,2024-10-11,Preventivo,Operativo,Operativo,JG_243380,
MA_014354,2024-10-11,Preventivo,Operativo,Operativo,JG_530613,
MA_014355,2024-10-11,Preventivo,Operativo,Operativo,JG_278192,
MA_014356,2024-10-11,Preventivo,Operativo,Operativo,JG_857156,
MA_014357,2024-10-11,Preventivo,Operativo,,JG_507666,
MA_014358,2024-10-11,Preventivo,Operativo,Operativo,JG_359154,
MA_014359,2024.10.11,Prevetivo,Operativo,Operativo,JG_57686,
MA_014360,2024-10-11,Preventivo,Operativo,Operativo,JG_769973,
MA_014361,2024-10-11,Preventivo,Operativo,Operativo,JG_428380,
MA_014362,2024-10-11,Preventivo,Operativo,Operativo,JG_997635,
MA_014363,2024-10-11,Preventivo,Operativo,,JG_429074,
MA_014364,2024-10-11,Preventivo,Operativo,Operativo,JG_144022,
MA_014365,2024.10.11,Preventivo,Operativo,,JG_878300,
MA_014366,,Preventivo,Operativo,Operativo,JG_786894,
MA_014367,2024-10-11,Preventivo,Operativo,Operativo,JG_136581,
MA_014368,2024-10-11,Preventivo,Operativo,Operativo,JG_104913,
MA_014369,,Preventivo,Operativo,Operativo,JG_326167,
MA_014370,2024-10-11,Preventivo,Operativo,Operativo,JG_69186,
MA_014371,10/11/2024,Preventivo,Operativo,Operativo,JG_138611,
MA_014372,2024-10-11,Preventivo,Operativo,Operativo,JG_960578,
MA_014373,2024-10-11,Preventivo,Operativo,Operativo,JG_666130,
MA_014374,2024-10-11,Preventivo,Operativo,Operativo,JG_112737,
MA_014375,2024-10-11,Preventivo,,Operativo,JG_613949,
MA_014376,2024-10-11,Preventivo,Operativo,,JG_44397,
MA_014377,2024-10-11,Preventivo,,Operativo,JG_722443,
MA_014378,2024-10-11,Preventivo,,Operativo,JG_929811,
MA_014379,2024-10-11,Preventivo,Operativo,Operativo,JG_283840,
MA_014380,2024-10-11,Preventivo,Operativo,Operativo,JG_901153,
MA_014381,,Preventivo,Operativo,Operativo,JG_325609,
MA_014382,2024-10-11,Preventivo,Operativo,Operativo,JG_75344,
MA_014383,11-10-2024,Preventivo,Operativo,Operativo,JG_352350,
MA_014384,2024-10-11,Preventivo,Operativo,Operativo,JG_159568,
MA_014385,11-10-2024,Preventivo,Operativo,Operativo,JG_229307,
MA_014386,2024-10-11,Preventivo,Operativo,Operativo,JG_733074,
MA_014387,2024-10-11,Preventivo,Operativo,Operativo,JG_320977,
MA_014388,2024-10-11,Preventivo,Operativo,,JG_226181,
MA_014389,2024-10-11,Preventivo,Operativo,Operativo,JG_860245,
MA_014390,2024-10-11,Prevetivo,Operativo,Operativo,JG_23460,
MA_014391,2024-10-11,Preventivo,Operativo,Operativo,JG_705472,
MA_014392,2024-10-11,Preventivo,Operativo,Operativo,JG_314711,
MA_014393,2024-10-11,Preventivo,Operativo,Operativo,JG_320902,
MA_014394,2024-10-11,Preventivo,Operativo,Operativo,JG_355523,
MA_014395,2024-10-11,Preventivo,Operativo,Operativo,JG_577425,
MA_014396,2024-10-11,Preventivo,Operativo,Operativo,JG_318963,
MA_014397,2024-10-11,Preventivo,Operativo,Operativo,JG_422869,
MA_014398,2024.10.11,Preventivo,,Operativo,JG_418127,
MA_014399,2024-10-11,Preventivo,Operativo,Operativo,JG_357592,
MA_014400,2024-10-11,Preventivo,Operativo,Operativo,JG_180560,
MA_014401,11-10-2024,Preventivo,Operativo,Operativo,JG_620820,
MA_014402,2024-10-11,Preventivo,Operativo,Operativo,JG_533469,
MA_014403,2024-10-11,Prevetivo,Operativo,Operativo,JG_9959,
MA_014404,,Preventivo,Operativo,Operativo,JG_807880,
MA_014405,2024-10-11,Preventivo,Operativo,,JG_305950,
MA_014406,2024-10-11,Preventivo,Operativo,Operativo,JG_483728,
MA_014407,11-10-2024,Preventivo,Operativo,Operativo,JG_991082,
MA_014408,2024-10-11,Preventivo,,Operativo,JG_80021,
MA_014409,2024-10-11,Preventivo,Operativo,Operativo,JG_943140,
MA_014410,2024-10-11,Preventivo,Operativo,Operativo,JG_4240,
MA_014411,,Preventivo,,Operativo,JG_950636,
MA_014412,2024-10-11,Preventivo,Operativo,,JG_780801,
MA_014413,10/11/2024,Preventivo,,Operativo,JG_722800,
MA_014414,2024-10-11,Preventivo,Operativo,,JG_620942,
MA_014415,2024-10-11,Preventivo,Operativo,Operativo,JG_859651,
MA_014416,2024-10-11,Preventivo,Operativo,,JG_881709,
MA_014417,2024-10-11,Preventivo,Operativo,Operativo,JG_420599,
MA_014418,2024-10-11,Preventivo,Operativo,Operativo,JG_460118,
MA_014419,2024-10-11,Prevetivo,Operativo,,JG_178314,
MA_014420,2024.10.11,Preventivo,Operativo,Operativo,JG_333724,
MA_014421,2024-10-11,Preventivo,,Operativo,JG_218672,
MA_014422,2024-10-11,Preventivo,Operativo,Operativo,JG_965291,
MA_014423,2024-10-11,Preventivo,Operativo,,JG_633950,
MA_014424,2024-10-11,Preventivo,,,JG_399602,
MA_014425,2024-10-11,Preventivo,Operativo,Operativo,JG_781789,
MA_014426,2024-10-11,Preventivo,Operativo,Operativo,JG_327889,
MA_014427,,Preventivo,Operativo,Operativo,JG_616886,
MA_014428,2024-10-11,Prevetivo,Operativo,Operativo,JG_220476,
MA_014429,2024-10-11,Preventivo,Operativo,,JG_565424,
MA_014430,11-10-2024,Preventivo,Operativo,Operativo,JG_539802,
MA_014431,2024-10-11,Preventivo,Operativo,Operativo,JG_763226,
MA_014432,2024-10-11,Preventivo,Operativo,Operativo,JG_41019,
MA_014433,2024-10-11,Preventivo,Operativo,Operativo,JG_285205,
MA_014434,2024-10-11,Preventivo,Operativo,Operativo,JG_524008,
MA_014435,2024-10-11,Preventivo,Operativo,Operativo,JG_556959,
MA_014436,2024-10-11,Preventivo,Operativo,Operativo,JG_595978,
MA_014437,2024-10-11,Preventivo,Operativo,Operativo,JG_93042,
MA_014438,2024-10-11,Preventivo,Operativo,,JG_152823,
MA_014439,2024-10-11,Preventivo,Operativo,Operativo,JG_106870,
MA_014440,2024-10-11,Preventivo,Operativo,Operativo,JG_795387,
MA_014441,2024-10-11,Preventivo,Operativo,Operativo,JG_708266,
MA_014442,2024-10-11,Preventivo,Operativo,Operativo,JG_349532,
MA_014443,2024-10-11,Preventivo,Operativo,Operativo,JG_596770,
MA_014444,2024-10-11,Preventivo,Operativo,Operativo,JG_798657,
MA_014445,2024-10-11,Preventivo,Operativo,Operativo,JG_243925,
MA_014446,2024.10.11,Preventivo,Operativo,Operativo,JG_975059,
MA_014447,11-10-2024,Preventivo,Operativo,Operativo,JG_317958,
MA_014448,,Preventivo,Operativo,Operativo,JG_397299,
MA_014449,2024-10-11,Preventivo,Operativo,Operativo,JG_318351,
MA_014450,2024-10-11,Preventivo,,Operativo,JG_221887,
MA_014451,2024-10-11,Preventivo,Operativo,Operativo,JG_48460,
MA_014452,2024-10-11,Preventivo,Operativo,Operativo,JG_250132,
MA_014453,2024-10-11,Preventivo,Operativo,Operativo,JG_141337,
MA_014454,2024-10-11,Preventivo,Operativo,Operativo,JG_966732,
MA_014455,2024-10-11,Preventivo,,Operativo,JG_858287,
MA_014456,2024-10-11,Prevetivo,Operativo,Operativo,JG_908064,
MA_014457,2024-10-11,Preventivo,,Operativo,JG_923234,
MA_014458,,Preventivo,Operativo,Operativo,JG_45771,
MA_014459,2024-10-11,Preventivo,Operativo,Operativo,JG_403594,
MA_014460,2024-10-11,Preventivo,,Operativo,JG_828608,
MA_014461,2024-10-11,Preventivo,Operativo,Operativo,JG_812442,
MA_014462,2024-10-11,Preventivo,Operativo,Operativo,JG_237647,
MA_014463,2024-10-11,Preventivo,Operativo,,JG_341388,
MA_014464,,Preventivo,Operativo,Operativo,JG_844522,
MA_014465,2024-10-11,Preventivo,Operativo,Operativo,JG_218459,
MA_014466,2024-10-11,Preventivo,Operativo,Operativo,JG_362013,
MA_014467,2024-10-11,Preventivo,Operativo,Operativo,JG_319497,
MA_014468,2024-10-11,Preventivo,Operativo,Operativo,JG_213775,
MA_014469,,Preventivo,Operativo,Operativo,JG_72776,
MA_014470,2024-10-11,Preventivo,Operativo,Operativo,JG_450758,
MA_014471,,Preventivo,Operativo,Operativo,JG_126731,
MA_014472,2024-10-11,Preventivo,Operativo,Operativo,JG_905006,
MA_014473,,Preventivo,Operativo,Operativo,JG_556272,
MA_014474,,Preventivo,Operativo,Operativo,JG_551387,
MA_014475,2024-10-11,Prevetivo,Operativo,Operativo,JG_980239,
MA_014476,2024-10-11,Preventivo,Operativo,Operativo,JG_918869,
MA_014477,2024-10-11,Preventivo,Operativo,Operativo,JG_972377,
MA_014478,2024-10-11,Preventivo,Operativo,Operativo,JG_741866,
MA_014479,2024-10-11,Prevetivo,Operativo,Operativo,JG_924547,
MA_014480,2024-10-11,Preventivo,Operativo,Operativo,JG_210110,
MA_014481,2024-10-11,Preventivo,Operativo,Operativo,JG_251526,
MA_014482,2024-10-11,Prevetivo,Operativo,Operativo,JG_592263,
MA_014483,2024-10-11,Preventivo,Operativo,Operativo,JG_220227,
MA_014484,,Preventivo,Operativo,Operativo,JG_217985,
MA_014485,2024-10-11,Preventivo,Operativo,Operativo,JG_577842,
MA_014486,,Preventivo,Operativo,Operativo,JG_884030,
MA_014487,2024-10-11,Preventivo,Operativo,Operativo,JG_554890,
MA_014488,2024-10-11,Preventivo,Operativo,Operativo,JG_225458,
MA_014489,2024-10-11,Preventivo,,Operativo,JG_743194,
MA_014490,2024-10-11,Preventivo,Operativo,Operativo,JG_680128,
MA_014491,,Preventivo,Operativo,Operativo,JG_996318,
MA_014492,10/11/2024,Preventivo,Operativo,Operativo,JG_843176,
MA_014493,2024-10-11,Preventivo,Operativo,,JG_21394,
MA_014494,,Preventivo,Operativo,Operativo,JG_794302,
MA_014495,2024-10-11,Preventivo,Operativo,Operativo,JG_619220,
MA_014496,2024-10-11,Preventivo,Operativo,Operativo,JG_626006,
MA_014497,2024-10-11,Preventivo,Operativo,Operativo,JG_798950,
MA_014498,,Preventivo,Operativo,Operativo,JG_893469,
MA_014499,2024-10-11,Preventivo,Operativo,Operativo,JG_821486,
MA_014500,2024-10-11,Preventivo,,Operativo,JG_913596,
MA_014501,2024-10-11,Preventivo,Operativo,Operativo,JG_389678,
MA_014502,11-10-2024,Preventivo,Operativo,Operativo,JG_909750,
MA_014503,2024-10-11,Preventivo,Operativo,Operativo,JG_216771,
MA_014504,2024-10-11,Prevetivo,,Operativo,JG_880627,
MA_014505,2024-10-11,Preventivo,Operativo,Operativo,JG_397037,
MA_014506,2024-10-11,Preventivo,Operativo,Operativo,JG_441777,
MA_014507,11-10-2024,Preventivo,Operativo,Operativo,JG_306492,
MA_014508,2024-10-11,Preventivo,Operativo,Operativo,JG_35271,
MA_014509,2024-10-11,Preventivo,Operativo,Operativo,JG_582834,
