ID,TipoIncidencia,FechaReporte,Estado,JuegoID,UsuarioID,MantenimientoID
INC_827113,Daño menor,,Abierta,25579,U10236,"['MA_663121', 'MA_228109', 'MA_60922', 'MA_223469', 'MA_223050', 'MA_134464', 'MA_445395', 'MA_897936', 'MA_112901', 'MA_162018', 'MA_869179']"
INC_933766,Daño menor,2024-04-05,En progreso,9391783,U10087,"['MA_259473', 'MA_479037', 'MA_278516', 'MA_941167', 'MA_900040', 'MA_187676']"
INC_549922,Limpieza requerida,2024-07-27,Abierta,21237,U10167,"['MA_883272', 'MA_375334', 'MA_798952', 'MA_792893', 'MA_879803', 'MA_417324', 'MA_442932', 'MA_576354']"
INC_919204,Daño menor,2023-03-25,,8803532,U10366,"['MA_721230', 'MA_289831', 'MA_550887', 'MA_285638', 'MA_59842', 'MA_484485', 'MA_522966', 'MA_203013', 'MA_776796', 'MA_505299', 'MA_111709', 'MA_812468', 'MA_163956', 'MA_768170', 'MA_236350']"
INC_917376,Fallo técnico,2024-06-12,Cerrada,33133,U10219,"['MA_777968', 'MA_837113', 'MA_388730']"
INC_612487,Daño menor,,Abierta,34976,U10452,"['MA_917564', 'MA_209941', 'MA_309079', 'MA_804435', 'MA_203589', 'MA_247924']"
INC_597387,Limpieza requerida,2022-11-25,En progreso,7928432,U10440,['MA_471935']
INC_61892,Fallo técnico,2023-05-29,Abierta,20155,U10437,"['MA_422874', 'MA_67289', 'MA_123166', 'MA_404860', 'MA_52082', 'MA_427899', 'MA_477522', 'MA_599226', 'MA_826765', 'MA_278284', 'MA_647270', 'MA_300465', 'MA_781632', 'MA_796492', 'MA_481159']"
INC_563815,Daño mayor,2023-11-22,,5492551,U10247,"['MA_215481', 'MA_916952', 'MA_905299', 'MA_472710', 'MA_442654', 'MA_283964', 'MA_869950', 'MA_701070', 'MA_519294', 'MA_680018', 'MA_27893', 'MA_421733', 'MA_66478', 'MA_194654']"
INC_492659,Daño mayor,2023-09-18,En progreso,25831,U10122,"['MA_131242', 'MA_460536', 'MA_541141', 'MA_830154', 'MA_667093', 'MA_203794', 'MA_932044']"
INC_432902,Daño mayor,2023.11.04,,5218685,U10229,"['MA_496095', 'MA_851848', 'MA_158196', 'MA_527155', 'MA_270185', 'MA_324487']"
INC_284344,Fallo técnico,2024-05-19,Cerrada,9277892,U10095,"['MA_577107', 'MA_986162']"
INC_951102,Daño menor,08/18/2023,Abierta,7928428,U10156,"['MA_764776', 'MA_124028', 'MA_776191', 'MA_411487', 'MA_236890', 'MA_811964', 'MA_189195']"
INC_61195,Fallo técnico,2023-05-13,Abierta,9297807,U10156,"['MA_702978', 'MA_796450', 'MA_686665']"
INC_14427,Fallo técnico,2023-07-01,Cerrada,7246326,U10375,"['MA_169258', 'MA_451991', 'MA_744194', 'MA_968012', 'MA_24106', 'MA_430771', 'MA_646874', 'MA_99036', 'MA_597125', 'MA_864627', 'MA_840191']"
INC_388784,Daño mayor,2023-01-26,En progreso,9223715,U10331,"['MA_571298', 'MA_664309', 'MA_75734']"
INC_467186,Limpieza requerida,2024.10.01,Cerrada,24871,U10018,"['MA_155471', 'MA_913320', 'MA_885600', 'MA_347487', 'MA_852658', 'MA_47991', 'MA_677036', 'MA_305472', 'MA_826738', 'MA_739724', 'MA_707930', 'MA_352996', 'MA_816730', 'MA_936070', 'MA_521909', 'MA_368638', 'MA_69740', 'MA_32107', 'MA_878654', 'MA_841171', 'MA_785256', 'MA_190821', 'MA_83990', 'MA_512948', 'MA_52532', 'MA_286427', 'MA_620060', 'MA_781302', 'MA_448384']"
INC_600989,Fallo técnico,2023-09-02,Cerrada,53106,U10452,"['MA_17961', 'MA_181982', 'MA_742129', 'MA_241808', 'MA_51493', 'MA_788664', 'MA_681603', 'MA_680543', 'MA_895585', 'MA_350619']"
INC_319156,Fallo técnico,2023-01-17,Abierta,19357,U10254,"['MA_364614', 'MA_750358', 'MA_138244', 'MA_949900', 'MA_871934', 'MA_358078', 'MA_121047', 'MA_378006', 'MA_610454', 'MA_202825', 'MA_925744', 'MA_190591', 'MA_320792', 'MA_780143', 'MA_340310', 'MA_948279', 'MA_735977', 'MA_716396', 'MA_91837', 'MA_12268', 'MA_560850', 'MA_999787', 'MA_870310', 'MA_281713', 'MA_359686', 'MA_609729', 'MA_48124', 'MA_947796', 'MA_570884', 'MA_456684', 'MA_785158', 'MA_725784']"
INC_497763,Limpieza requerida,2024-01-25,Abierta,21656,U10237,"['MA_661752', 'MA_236241', 'MA_658075', 'MA_317315', 'MA_956778', 'MA_559076', 'MA_791284', 'MA_397919', 'MA_131263', 'MA_860017', 'MA_670549', 'MA_949550', 'MA_329953', 'MA_431150', 'MA_528386']"
INC_787816,Fallo técnico,,Cerrada,5178811,U10239,"['MA_655493', 'MA_422961', 'MA_629702', 'MA_205626', 'MA_45028', 'MA_699351', 'MA_190405']"
INC_221958,Fallo técnico,,Cerrada,20789,U10139,"['MA_40578', 'MA_840329', 'MA_762805', 'MA_214935', 'MA_213752', 'MA_227412']"
INC_757087,Daño menor,2023-12-01,En progreso,4737889,U10253,
INC_475341,Limpieza requerida,2023-01-16,,9424732,U10171,"['MA_309863', 'MA_238336', 'MA_837361', 'MA_696977']"
INC_987423,Fallo técnico,2023-10-07,En progreso,21832,U10231,"['MA_820745', 'MA_596298', 'MA_78487', 'MA_552078', 'MA_655732', 'MA_869078']"
INC_742040,Daño mayor,2023-03-09,En progreso,9424137,U10180,"['MA_403584', 'MA_551521', 'MA_92348', 'MA_115888', 'MA_68765', 'MA_631304', 'MA_77787', 'MA_40628', 'MA_569671', 'MA_996681', 'MA_4187', 'MA_228064', 'MA_684834', 'MA_511598', 'MA_986685', 'MA_297064', 'MA_362014', 'MA_543894']"
INC_753379,Daño menor,2024-09-28,Abierta,20508,U10218,"['MA_647416', 'MA_859700', 'MA_883256', 'MA_893041', 'MA_86634', 'MA_162471']"
INC_41959,Fallo técnico,2023-11-13,En progreso,33156,U10485,['MA_185037']
INC_33571,Fallo técnico,2024-03-27,En progreso,33178,U10492,"['MA_710028', 'MA_341940', 'MA_323076', 'MA_173955', 'MA_143536', 'MA_529315', 'MA_467575', 'MA_199890', 'MA_534584', 'MA_509087', 'MA_281141', 'MA_438582', 'MA_793680', 'MA_333033']"
INC_554923,Daño menor,2023-03-06,,5174731,U10349,"['MA_96833', 'MA_507971', 'MA_31598', 'MA_772611', 'MA_38403', 'MA_152364']"
INC_760976,Dañoo menor,22-11-2022,Abierta,5492492,U10137,"['MA_909730', 'MA_628311', 'MA_87476']"
INC_913956,Daño menor,2024-07-24,En progreso,19991,U10372,"['MA_845466', 'MA_247984', 'MA_809067', 'MA_820682', 'MA_219813']"
INC_652943,Daño menor,2024-07-08,Abierta,58953,U10450,"['MA_185830', 'MA_396482', 'MA_251721', 'MA_734809']"
INC_901798,Daño mayor,2024-05-28,Cerrada,3567952,U10496,"['MA_162814', 'MA_487202', 'MA_915876', 'MA_315810', 'MA_851135', 'MA_80484', 'MA_180677', 'MA_411170', 'MA_931163', 'MA_101236', 'MA_889620', 'MA_365601', 'MA_257981', 'MA_307912', 'MA_371489', 'MA_577763', 'MA_968595', 'MA_207952', 'MA_574693', 'MA_616166', 'MA_296648', 'MA_198575', 'MA_979593', 'MA_251319', 'MA_544054', 'MA_588317', 'MA_992079', 'MA_544540', 'MA_479919', 'MA_527286', 'MA_218398', 'MA_623656', 'MA_19273', 'MA_895137', 'MA_991179', 'MA_627837', 'MA_954680', 'MA_855904', 'MA_684548', 'MA_756836']"
INC_979309,Daño menor,2024-06-14,Abierta,33742,U10493,"['MA_184573', 'MA_91955', 'MA_471591', 'MA_113266', 'MA_970374', 'MA_922530', 'MA_760925', 'MA_276662']"
INC_95157,,2023-08-11,Cerrada,32751,U10280,['MA_214069']
INC_483447,,2023-02-10,Cerrada,22533,U10432,"['MA_471814', 'MA_540907', 'MA_980135', 'MA_149803', 'MA_908675', 'MA_56737', 'MA_765021', 'MA_272225', 'MA_283464', 'MA_4746']"
INC_44787,Limpieza requerida,2024-04-30,En progreso,32700,U10251,"['MA_245990', 'MA_170882']"
INC_531670,Daño mayor,2023-12-21,Abierta,22054,U10004,"['MA_836596', 'MA_690106', 'MA_170342', 'MA_964914', 'MA_734362', 'MA_848635', 'MA_814672', 'MA_574770', 'MA_54175', 'MA_126726']"
INC_758514,Daño menor,14-12-2022,En progreso,7603210,U10247,"['MA_477009', 'MA_962474', 'MA_688858']"
INC_426355,,2023-06-27,Abierta,3568965,U10231,"['MA_704255', 'MA_438253', 'MA_888261', 'MA_606858', 'MA_794508', 'MA_914055', 'MA_146842', 'MA_276336', 'MA_979311']"
INC_862255,Limpieza requerida,2022-11-18,En progreso,8800712,U10192,"['MA_24909', 'MA_93001', 'MA_834078', 'MA_867345', 'MA_632451', 'MA_431543', 'MA_980573', 'MA_958101', 'MA_889748', 'MA_870056', 'MA_815406', 'MA_966287', 'MA_545367', 'MA_459017', 'MA_128981', 'MA_658492', 'MA_356688', 'MA_875875', 'MA_940118', 'MA_63838', 'MA_311398', 'MA_999739', 'MA_611314', 'MA_694577', 'MA_39100', 'MA_615507', 'MA_397168', 'MA_28946', 'MA_160525', 'MA_300385', 'MA_656571', 'MA_424391', 'MA_987166', 'MA_602764', 'MA_432306', 'MA_61941', 'MA_8546']"
INC_472590,Limpieza requerida,2023-07-07,Cerrada,3556378,U10109,"['MA_537340', 'MA_407535', 'MA_874045', 'MA_971209', 'MA_672334', 'MA_434103', 'MA_610952']"
INC_12010,Fallo técnico,2023-07-06,Cerrada,4749935,U10423,"['MA_170738', 'MA_419118', 'MA_60625', 'MA_468678', 'MA_190507']"
INC_399375,Daño mayor,,Abierta,5658993,U10347,
INC_798637,,2023.03.19,Abierta,5658952,U10441,"['MA_747680', 'MA_926016', 'MA_726943', 'MA_23867', 'MA_546284', 'MA_696164', 'MA_930248', 'MA_703573', 'MA_651560', 'MA_940506', 'MA_611807', 'MA_810259', 'MA_129091', 'MA_680769', 'MA_962091']"
INC_276797,Limpieza requerida,,En progreso,4988365,U10211,"['MA_598758', 'MA_195409', 'MA_485930']"
INC_5178,Limpieza requerida,2024-08-04,En progreso,5240841,U10046,"['MA_55082', 'MA_735180', 'MA_954564', 'MA_213077', 'MA_492001', 'MA_893070', 'MA_51602', 'MA_481929', 'MA_57633', 'MA_256475', 'MA_540624', 'MA_674325', 'MA_387642']"
INC_747523,Limpieza requerida,2023-03-07,Cerrada,5071681,U10430,"['MA_800887', 'MA_173588']"
INC_609639,,2024-02-14,En progreso,5195545,U10049,"['MA_104586', 'MA_782538', 'MA_285833', 'MA_592652', 'MA_111651', 'MA_153000', 'MA_675199', 'MA_764362', 'MA_768195', 'MA_148674', 'MA_565871', 'MA_978167', 'MA_981992', 'MA_353117', 'MA_607833']"
INC_132093,Daño menor,2023-04-16,En progreso,6905556,U10365,"['MA_634431', 'MA_680523', 'MA_966920', 'MA_885741', 'MA_539502', 'MA_6040', 'MA_787064', 'MA_445030', 'MA_803691', 'MA_556441', 'MA_49508', 'MA_788622', 'MA_778601', 'MA_950082', 'MA_740825']"
INC_472853,Dañoo mayor,2024-10-09,Abierta,4750017,U10463,"['MA_541187', 'MA_99837', 'MA_951866', 'MA_124537', 'MA_916272', 'MA_934856', 'MA_611922', 'MA_555329', 'MA_705920', 'MA_303725']"
INC_560639,Fallo técnico,2024-02-14,Abierta,9294654,U10461,"['MA_102933', 'MA_249618', 'MA_295532', 'MA_776290', 'MA_7884', 'MA_809148', 'MA_71398', 'MA_847254', 'MA_271873', 'MA_949997', 'MA_181137']"
INC_383554,Daño menor,2023-12-13,Abierta,34881,U10490,"['MA_761949', 'MA_174005', 'MA_590122']"
INC_665818,,2024-02-25,Abierta,20614,U10410,"['MA_725232', 'MA_972597', 'MA_787725', 'MA_847618', 'MA_582632', 'MA_489149', 'MA_108536', 'MA_161118']"
INC_774628,Fallo técnico,2024-01-10,Abierta,7897726,U10085,['MA_921622']
INC_274834,Limpieza requerida,2023-05-19,,20868,U10026,"['MA_495771', 'MA_458644', 'MA_613244', 'MA_46494', 'MA_158515', 'MA_680341']"
INC_534400,Dañoo menor,2024-01-16,Abierta,9494155,U10217,"['MA_5371', 'MA_453697', 'MA_562227', 'MA_459092', 'MA_212248', 'MA_815492', 'MA_708071']"
INC_878036,Daño menor,2024-07-05,Abierta,21885,U10363,"['MA_893884', 'MA_300328', 'MA_452234', 'MA_312360', 'MA_890509', 'MA_620785', 'MA_131494', 'MA_868893']"
INC_876553,Limpieza requerida,07/29/2023,Cerrada,22252,U10399,"['MA_499895', 'MA_833686', 'MA_955651', 'MA_652665', 'MA_144022']"
INC_827526,Limpieza requerida,2024-08-30,Abierta,5158947,U10401,"['MA_667760', 'MA_95621', 'MA_858083', 'MA_746463', 'MA_560747', 'MA_629225', 'MA_594608', 'MA_539183', 'MA_8776', 'MA_710274', 'MA_90594', 'MA_449396', 'MA_370720']"
INC_567774,,10/04/2024,Cerrada,58953,U10352,"['MA_185830', 'MA_396482', 'MA_251721', 'MA_734809']"
INC_23274,Fallo técnico,2024-06-11,Cerrada,4990594,U10017,"['MA_412328', 'MA_801254', 'MA_994104', 'MA_446124', 'MA_173388', 'MA_115868', 'MA_590183', 'MA_806411']"
INC_423587,Limpieza requerida,2023-10-12,,19508,U10277,"['MA_353847', 'MA_939764', 'MA_23536', 'MA_174935', 'MA_228299', 'MA_61610', 'MA_970026', 'MA_907489', 'MA_359654', 'MA_726634', 'MA_315992', 'MA_773562']"
INC_455450,Daño menor,2024-09-09,En progreso,4750016,U10156,"['MA_426006', 'MA_795375', 'MA_49716', 'MA_937905', 'MA_69420', 'MA_70723', 'MA_849042']"
INC_40394,Limpieza requerida,2023-09-30,En progreso,9050682,U10010,"['MA_817920', 'MA_657232', 'MA_187151', 'MA_714589', 'MA_76818', 'MA_16160', 'MA_229326']"
INC_872633,Limpieza requerida,2024-07-23,Cerrada,58408,U10048,"['MA_356099', 'MA_522238', 'MA_113947', 'MA_535997', 'MA_424176', 'MA_537861', 'MA_523526', 'MA_339058', 'MA_918435', 'MA_223254', 'MA_757142', 'MA_800323', 'MA_846041']"
INC_657229,Daño menor,2024-03-16,Cerrada,5492661,U10397,"['MA_631817', 'MA_57687', 'MA_867443', 'MA_697376', 'MA_249464']"
INC_682276,Daño mayor,2024-08-02,Cerrada,24871,U10465,"['MA_155471', 'MA_913320', 'MA_885600', 'MA_347487', 'MA_852658', 'MA_47991', 'MA_677036', 'MA_305472', 'MA_826738', 'MA_739724', 'MA_707930', 'MA_352996', 'MA_816730', 'MA_936070', 'MA_521909', 'MA_368638', 'MA_69740', 'MA_32107', 'MA_878654', 'MA_841171', 'MA_785256', 'MA_190821', 'MA_83990', 'MA_512948', 'MA_52532', 'MA_286427', 'MA_620060', 'MA_781302', 'MA_448384']"
INC_661332,Limpieza requerida,2022-10-21,En progreso,5218685,U10336,"['MA_496095', 'MA_851848', 'MA_158196', 'MA_527155', 'MA_270185', 'MA_324487']"
INC_362242,Fallo técnico,2024-05-11,Cerrada,3531331,U10483,"['MA_36231', 'MA_382718']"
INC_183403,Daño mayor,2022-11-21,En progreso,58426,U10479,"['MA_839419', 'MA_852329', 'MA_32417', 'MA_234585', 'MA_458823', 'MA_699627', 'MA_114242']"
INC_398938,Limpieza requerida,2023-09-02,Abierta,7853105,U10107,"['MA_484406', 'MA_904499', 'MA_978647', 'MA_451742', 'MA_74027', 'MA_29054', 'MA_636169']"
INC_791313,Daño mayor,2023-02-21,En progreso,3561748,U10430,"['MA_114369', 'MA_493522', 'MA_709463', 'MA_561753', 'MA_925581', 'MA_591969', 'MA_439236']"
INC_234159,Fallo técnico,2023-02-14,Cerrada,22403,U10345,"['MA_453874', 'MA_576838', 'MA_689752', 'MA_544416', 'MA_311225', 'MA_497749', 'MA_629930', 'MA_25430', 'MA_985907', 'MA_330597']"
INC_324233,Limpieza requerida,2024-04-17,Cerrada,21308,U10122,"['MA_482644', 'MA_309237', 'MA_294718', 'MA_113806', 'MA_1184']"
INC_356915,Fallo técnico,2024-05-21,En progreso,25077,U10195,"['MA_393002', 'MA_818338', 'MA_827007', 'MA_878455', 'MA_391449', 'MA_457330', 'MA_987220', 'MA_650806', 'MA_266087']"
INC_385012,Daño menor,2024-04-07,Cerrada,24851,U10438,"['MA_846724', 'MA_679017', 'MA_604493', 'MA_877693', 'MA_481618', 'MA_125668', 'MA_557267', 'MA_282084', 'MA_210580']"
INC_803799,Daño menor,2023-08-15,Cerrada,3568743,U10454,"['MA_646256', 'MA_399239', 'MA_159743']"
INC_552175,Daño menor,2022-12-11,Cerrada,34129,U10272,"['MA_663379', 'MA_176997', 'MA_15729', 'MA_908562', 'MA_893407', 'MA_690567', 'MA_916434', 'MA_615000', 'MA_609599', 'MA_489389', 'MA_545617', 'MA_191649', 'MA_982861', 'MA_693180']"
INC_32690,,2024-04-12,,3569193,U10497,"['MA_948594', 'MA_90501', 'MA_470524', 'MA_528874', 'MA_203614']"
INC_218403,Daño mayor,2023-06-21,En progreso,9176695,U10470,"['MA_585565', 'MA_657484']"
INC_490331,Fallo técnico,2024-07-25,Abierta,7362875,U10068,"['MA_347225', 'MA_688849', 'MA_239042', 'MA_54095', 'MA_279205', 'MA_432687', 'MA_442981', 'MA_500853', 'MA_608695', 'MA_613130', 'MA_123576', 'MA_488827']"
INC_881041,Dañoo mayor,2024-06-27,Abierta,60080,U10210,"['MA_874137', 'MA_838399', 'MA_598432', 'MA_893564', 'MA_446029', 'MA_549607', 'MA_729390', 'MA_207585', 'MA_16760', 'MA_61055', 'MA_495627']"
INC_583742,Daño menor,2023-05-02,Cerrada,20314,U10123,"['MA_424743', 'MA_248343', 'MA_710793', 'MA_89925', 'MA_682478', 'MA_827176']"
INC_253226,Daño mayor,2024.03.22,Abierta,9183237,U10402,['MA_817733']
INC_951955,Daño mayor,2023-12-15,En progreso,5601890,U10427,"['MA_681050', 'MA_712274', 'MA_561677', 'MA_336329']"
INC_108345,Daño mayor,2024-08-12,Cerrada,19729,U10099,"['MA_836507', 'MA_151897', 'MA_290589']"
INC_972233,Fallo técnico,2023-07-25,Cerrada,9294589,U10394,"['MA_880515', 'MA_363456', 'MA_758504', 'MA_321972', 'MA_671284', 'MA_935270', 'MA_93675', 'MA_698334', 'MA_920876', 'MA_568157', 'MA_393818', 'MA_642907', 'MA_715586']"
INC_835173,Fallo técnico,2023-05-26,En progreso,9438380,U10053,"['MA_643947', 'MA_816537', 'MA_240639', 'MA_457016', 'MA_742616']"
INC_617270,Fallo técnico,2023-06-23,Cerrada,9294740,U10429,"['MA_739231', 'MA_515612', 'MA_38787']"
INC_342267,,2024-08-24,Cerrada,7889437,U10104,"['MA_181916', 'MA_209073', 'MA_424987', 'MA_565912', 'MA_490671', 'MA_725915']"
INC_173036,Limpieza requerida,04/08/2024,,9297431,U10162,"['MA_24737', 'MA_351346', 'MA_576124', 'MA_145821', 'MA_300960', 'MA_278611', 'MA_872618', 'MA_323449', 'MA_493025', 'MA_50703', 'MA_870544', 'MA_732154', 'MA_949021', 'MA_360896', 'MA_209688']"
INC_571825,Limpieza requerida,2023-04-03,Abierta,57964,U10237,"['MA_814609', 'MA_822111']"
INC_235602,Daño menor,2023-10-19,En progreso,4986215,U10236,['MA_739371']
INC_888871,Daño mayor,05/25/2024,Cerrada,7246310,U10431,"['MA_292497', 'MA_915160', 'MA_869048', 'MA_96009', 'MA_633576', 'MA_421410']"
INC_981446,Daño menor,2024-05-29,,8800712,U10480,"['MA_24909', 'MA_93001', 'MA_834078', 'MA_867345', 'MA_632451', 'MA_431543', 'MA_980573', 'MA_958101', 'MA_889748', 'MA_870056', 'MA_815406', 'MA_966287', 'MA_545367', 'MA_459017', 'MA_128981', 'MA_658492', 'MA_356688', 'MA_875875', 'MA_940118', 'MA_63838', 'MA_311398', 'MA_999739', 'MA_611314', 'MA_694577', 'MA_39100', 'MA_615507', 'MA_397168', 'MA_28946', 'MA_160525', 'MA_300385', 'MA_656571', 'MA_424391', 'MA_987166', 'MA_602764', 'MA_432306', 'MA_61941', 'MA_8546']"
INC_80285,Daño mayor,2022-11-16,Cerrada,59649,U10435,"['MA_801971', 'MA_501803', 'MA_349481', 'MA_910755', 'MA_912620', 'MA_560594', 'MA_315633', 'MA_693966', 'MA_300965', 'MA_486653', 'MA_320593', 'MA_571180', 'MA_665416', 'MA_144936', 'MA_673902', 'MA_18832', 'MA_404124', 'MA_143757', 'MA_725120']"
INC_474739,Fallo técnico,2022-10-24,Cerrada,22054,U10462,"['MA_836596', 'MA_690106', 'MA_170342', 'MA_964914', 'MA_734362', 'MA_848635', 'MA_814672', 'MA_574770', 'MA_54175', 'MA_126726']"
INC_430216,Fallo técnico,2023-02-07,Abierta,59998,U10372,"['MA_785899', 'MA_320958', 'MA_9703', 'MA_472648']"
INC_936610,Daño mayor,2024-06-19,Abierta,19357,U10159,"['MA_364614', 'MA_750358', 'MA_138244', 'MA_949900', 'MA_871934', 'MA_358078', 'MA_121047', 'MA_378006', 'MA_610454', 'MA_202825', 'MA_925744', 'MA_190591', 'MA_320792', 'MA_780143', 'MA_340310', 'MA_948279', 'MA_735977', 'MA_716396', 'MA_91837', 'MA_12268', 'MA_560850', 'MA_999787', 'MA_870310', 'MA_281713', 'MA_359686', 'MA_609729', 'MA_48124', 'MA_947796', 'MA_570884', 'MA_456684', 'MA_785158', 'MA_725784']"
INC_525182,Limpieza requerida,2023-07-31,Cerrada,33816,U10354,"['MA_114917', 'MA_606743', 'MA_8598', 'MA_327930', 'MA_864078', 'MA_539423', 'MA_508245', 'MA_681489', 'MA_890565', 'MA_66359', 'MA_855170', 'MA_461891', 'MA_864151']"
INC_287903,Daño mayor,2022-11-05,Cerrada,7898535,U10032,"['MA_540803', 'MA_577967', 'MA_386189', 'MA_328079', 'MA_750319', 'MA_91965', 'MA_129466', 'MA_425781', 'MA_630545', 'MA_117590', 'MA_490771', 'MA_155546']"
INC_294720,Dañoo mayor,2023-05-15,En progreso,34113,U10327,"['MA_508487', 'MA_222739', 'MA_984096', 'MA_743229', 'MA_146775', 'MA_584012', 'MA_821380', 'MA_513729', 'MA_531406', 'MA_958571']"
INC_241330,Limpieza requerida,,En progreso,33853,U10497,"['MA_90778', 'MA_526668', 'MA_650176', 'MA_647717', 'MA_702582', 'MA_508488', 'MA_323222', 'MA_830085', 'MA_816678', 'MA_353699', 'MA_684899', 'MA_599293', 'MA_341606', 'MA_459349', 'MA_364781', 'MA_271863', 'MA_255661', 'MA_725152', 'MA_728073', 'MA_886301', 'MA_145561', 'MA_635164', 'MA_166419', 'MA_372410']"
INC_779412,Limpieza requerida,,En progreso,7924744,U10446,"['MA_828259', 'MA_724029']"
INC_572026,Fallo técnico,,Cerrada,19706,U10413,"['MA_614979', 'MA_17472', 'MA_509737', 'MA_560359']"
INC_690925,,2023-04-03,En progreso,3574066,U10396,"['MA_772594', 'MA_500814', 'MA_335617', 'MA_331164', 'MA_741168', 'MA_662012', 'MA_787913', 'MA_72239', 'MA_249803', 'MA_647869']"
INC_286809,Fallo técnico,2022-12-22,Cerrada,7870211,U10257,"['MA_639071', 'MA_87919']"
INC_303469,Daño menor,2024-03-06,Cerrada,9446273,U10434,"['MA_567344', 'MA_208327', 'MA_819051', 'MA_158656', 'MA_510066', 'MA_247616', 'MA_851686']"
INC_721923,Limpieza requerida,,En progreso,3575554,U10168,"['MA_179785', 'MA_490245', 'MA_984158', 'MA_864998', 'MA_836351', 'MA_402907', 'MA_846221', 'MA_277242', 'MA_233505', 'MA_3106', 'MA_647387', 'MA_682529', 'MA_919268', 'MA_613107']"
INC_22832,Fallo técnico,2023-08-14,En progreso,6905556,U10253,"['MA_634431', 'MA_680523', 'MA_966920', 'MA_885741', 'MA_539502', 'MA_6040', 'MA_787064', 'MA_445030', 'MA_803691', 'MA_556441', 'MA_49508', 'MA_788622', 'MA_778601', 'MA_950082', 'MA_740825']"
INC_146375,Dañoo menor,2024-04-15,En progreso,4988363,U10497,"['MA_881736', 'MA_484406', 'MA_557764', 'MA_459270']"
INC_223689,Limpieza requerida,2023-01-19,En progreso,9226870,U10012,"['MA_376331', 'MA_255509', 'MA_871955', 'MA_85945', 'MA_446716', 'MA_957441', 'MA_687373', 'MA_218626']"
INC_458939,Fallo técnico,2024-05-30,En progreso,59938,U10471,"['MA_254348', 'MA_345207', 'MA_684036', 'MA_639099', 'MA_614442', 'MA_188576', 'MA_158519', 'MA_270418', 'MA_617909', 'MA_867883', 'MA_514244', 'MA_721541', 'MA_543224', 'MA_369434', 'MA_4884']"
INC_712892,Daño mayor,23-04-2023,Cerrada,33867,U10056,"['MA_491677', 'MA_107488', 'MA_443064', 'MA_671588', 'MA_964989', 'MA_314305', 'MA_825368', 'MA_544485', 'MA_465325', 'MA_282155', 'MA_834355', 'MA_922946', 'MA_196146', 'MA_463678', 'MA_721919', 'MA_546508', 'MA_180155', 'MA_383983', 'MA_627908', 'MA_381467', 'MA_193823', 'MA_642925', 'MA_206710', 'MA_862681', 'MA_802624', 'MA_863674', 'MA_777296', 'MA_703501', 'MA_436782', 'MA_446161', 'MA_107730', 'MA_395522']"
INC_63585,Daño menor,2024-09-17,En progreso,3962895,U10234,"['MA_714216', 'MA_31852', 'MA_954350', 'MA_860721', 'MA_547173', 'MA_599896', 'MA_484176', 'MA_215136', 'MA_209455', 'MA_333234', 'MA_813624', 'MA_455654']"
INC_796611,Dañoo menor,2022-11-29,Abierta,7172910,U10280,"['MA_653433', 'MA_840424']"
INC_52896,Fallo técnico,2024-04-30,Abierta,60195,U10068,"['MA_296854', 'MA_30485']"
INC_376377,Daño menor,2024-01-02,Cerrada,9131264,U10329,"['MA_182312', 'MA_678668', 'MA_431414', 'MA_781492', 'MA_523161', 'MA_166346', 'MA_848900', 'MA_806457', 'MA_999165', 'MA_969279', 'MA_226733', 'MA_666294', 'MA_72164', 'MA_880716', 'MA_620526', 'MA_395649', 'MA_149286']"
INC_676088,,2023-10-05,Abierta,58784,U10450,"['MA_351233', 'MA_455218', 'MA_585638', 'MA_565012', 'MA_173111', 'MA_21456', 'MA_612279', 'MA_601781', 'MA_920985', 'MA_45880', 'MA_936143']"
INC_790350,Fallo técnico,2023-11-10,En progreso,20538,U10235,"['MA_912744', 'MA_334832', 'MA_138718', 'MA_709286', 'MA_492652', 'MA_165452']"
INC_864889,Limpieza requerida,2023-01-25,En progreso,3575560,U10468,"['MA_230623', 'MA_127616', 'MA_681124', 'MA_681258', 'MA_709094', 'MA_763627', 'MA_82507', 'MA_192883', 'MA_569329', 'MA_988095']"
